product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
11451,ENDUIDO INTERIOR x 20 LT. (81020007),42602.54,227,1,unidad,unidad,categoria_1,,,,ENDUIDO|ENDUIDO INTERIOR,0.22,,Producto ENDUIDO INTERIOR x 20 LT. (81020007) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11448,ENDUIDO INTERIOR x 4 LT. (81020004),12568.92,155,1,unidad,unidad,categoria_1,,,,ENDUIDO|ENDUIDO INTERIOR,0.26,,Producto ENDUIDO INTERIOR x 4 LT. (81020004) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11439,LATEX INT. LAVABLE ANTIBAC. BCO x 4Lt.(81017104,28873.6,32,1,unidad,unidad,categoria_1,,,,LATEX|LATEX INT.,0.31,,Producto LATEX INT. LAVABLE ANTIBAC. BCO x 4Lt.(81017104 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11583,LATEX INT. LAVABLE .ANTIBAC.BCO x 20Lt.(81017107),120671.55,286,1,unidad,unidad,categoria_1,,,,LATEX|LATEX INT.,0.35,,Producto LATEX INT. LAVABLE .ANTIBAC.BCO x 20Lt.(81017107) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11438,LATEX INT. LAVABLE ANTIBAC. BCO x 1Lt.(81017103,8739.54,345,1,unidad,unidad,categoria_1,,,,LATEX|LATEX INT.,0.19,,Producto LATEX INT. LAVABLE ANTIBAC. BCO x 1Lt.(81017103 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11361,Latex Cielorrasos Casablanca Blanco 1 L (81002003),7284.45,327,1,unidad,unidad,categoria_1,,,,Latex|Latex Cielorrasos,0.38,,Producto Latex Cielorrasos Casablanca Blanco 1 L (81002003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11357,Latex Cielorrasos Casablanca Blanco 10 L,44658.46,383,1,unidad,unidad,categoria_1,,,,Latex|Latex Cielorrasos,0.14,,Producto Latex Cielorrasos Casablanca Blanco 10 L (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11337,Latex Cielorrasos Casablanca Blanco 20 L,80621.08,499,1,unidad,unidad,categoria_1,,,,Latex|Latex Cielorrasos,0.11,,Producto Latex Cielorrasos Casablanca Blanco 20 L (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11362,Latex Cielorrasos Casablanca Blanco 4 L,20587.96,254,1,unidad,unidad,categoria_1,,,,Latex|Latex Cielorrasos,0.3,,Producto Latex Cielorrasos Casablanca Blanco 4 L (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11457,"Latex Ext Casablanca Frentes .Base B 4,7 Kg",29094.05,370,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.39,,"Producto Latex Ext Casablanca Frentes .Base B 4,7 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11454,Latex Ext Casablanca Frentes Poliur.Blanco 25 Kg,147255.96,377,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.14,,Producto Latex Ext Casablanca Frentes Poliur.Blanco 25 Kg (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11453,Latex Ext Casablanca Frentes Poliur.Blanco 5 Kg,32978.52,92,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.25,,Producto Latex Ext Casablanca Frentes Poliur.Blanco 5 Kg (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11435,Latex Ext Casablanca Frentes Talento 20 L,98607.41,37,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.23,,Producto Latex Ext Casablanca Frentes Talento 20 L (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11456,"Latex Ext Casablanca Frentes.Base B 1,18 Kg",9110.2,310,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.32,,"Producto Latex Ext Casablanca Frentes.Base B 1,18 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11458,"Latex Ext Casablanca Frentes.Base B 11,8 Kg",68687.85,199,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.12,,"Producto Latex Ext Casablanca Frentes.Base B 11,8 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11463,"Latex Ext Casablanca Frentes.Base B 23,6 Kg",128356.08,400,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.2,,"Producto Latex Ext Casablanca Frentes.Base B 23,6 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11459,Latex Ext Casablanca Frentes.Base C 1.18 kg,7921.92,418,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.2,,Producto Latex Ext Casablanca Frentes.Base C 1.18 kg (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11462,"Latex Ext Casablanca Frentes.Base C 11,8 Kg",63599.87,463,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.36,,"Producto Latex Ext Casablanca Frentes.Base C 11,8 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11464,"Latex Ext Casablanca Frentes.Base C 23,6 Kg",120647.01,302,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.28,,"Producto Latex Ext Casablanca Frentes.Base C 23,6 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11461,"Latex Ext Casablanca Frentes.Base C 4,7 Kg",26915.88,70,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.36,,"Producto Latex Ext Casablanca Frentes.Base C 4,7 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11452,"Latex Ext Casablanca Frentes.Blanco 1,25 Kg",9506.3,195,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.11,,"Producto Latex Ext Casablanca Frentes.Blanco 1,25 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11441,"Latex Ext Casablanca Frentes.Blanco 12,5 Kg",76357.75,66,1,unidad,unidad,categoria_1,,,,Latex|Latex Ext,0.25,,"Producto Latex Ext Casablanca Frentes.Blanco 12,5 Kg (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
11488,Latex Int Perfomance SATINADO.Casa Blanca . 20 LT.,183990.45,86,1,unidad,unidad,categoria_1,,,,Latex|Latex Int,0.34,,Producto Latex Int Perfomance SATINADO.Casa Blanca . 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11482,Latex Int/Ext Artex Blanco 20 Lt.,51334.73,467,1,unidad,unidad,categoria_1,,,,Latex|Latex Int/Ext,0.18,,Producto Latex Int/Ext Artex Blanco 20 Lt. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11572,Latex int/ext Casablanca PRO Lavable 1 Lt.,6824.78,176,1,unidad,unidad,categoria_1,,,,Latex|Latex int/ext,0.33,,Producto Latex int/ext Casablanca PRO Lavable 1 Lt. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11558,Latex int/ext Casablanca PRO Lavable 10 Lt.,52476.77,379,1,unidad,unidad,categoria_1,,,,Latex|Latex int/ext,0.12,,Producto Latex int/ext Casablanca PRO Lavable 10 Lt. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11336,Latex int/ext Casablanca PRO Lavable 20 Lt.,90453.51,207,1,unidad,unidad,categoria_1,,,,Latex|Latex int/ext,0.28,,Producto Latex int/ext Casablanca PRO Lavable 20 Lt. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11557,Latex int/ext Casablanca PRO Lavable 4 Lt.,19845.99,191,1,unidad,unidad,categoria_1,,,,Latex|Latex int/ext,0.24,,Producto Latex int/ext Casablanca PRO Lavable 4 Lt. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11552,Latex Int/Ext Casablanca Ultramaster 10 Lt,32422.6,374,1,unidad,unidad,categoria_1,,,,Latex|Latex Int/Ext,0.35,,Producto Latex Int/Ext Casablanca Ultramaster 10 Lt (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11504,Latex Int/Ext Casablanca Ultramaster 20 Lt,59530.01,353,1,unidad,unidad,categoria_1,,,,Latex|Latex Int/Ext,0.34,,Producto Latex Int/Ext Casablanca Ultramaster 20 Lt (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11551,Latex Int/Ext Casablanca Ultramaster 4 Lt,14712.53,399,1,unidad,unidad,categoria_1,,,,Latex|Latex Int/Ext,0.26,,Producto Latex Int/Ext Casablanca Ultramaster 4 Lt (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11483,Latex Int/Ext Talento Lavable Blanco 20 Lt,71648.87,295,1,unidad,unidad,categoria_1,,,,Latex|Latex Int/Ext,0.36,,Producto Latex Int/Ext Talento Lavable Blanco 20 Lt (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11501,Latex Techos Casaseca Membra.Poliureta. 20 kg,125518.38,204,1,unidad,unidad,categoria_1,,,,Latex|Latex Techos,0.26,,Producto Latex Techos Casaseca Membra.Poliureta. 20 kg (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11571,Latex Techos Polacrin Membrana Aluminizada 20 KG,140044.5,362,1,unidad,unidad,categoria_1,,,,Latex|Latex Techos,0.22,,Producto Latex Techos Polacrin Membrana Aluminizada 20 KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11401,Latex Techos y Frentes Casablanca Membrana PRO x 20 LT.,91359.01,355,1,unidad,unidad,categoria_1,,,,Latex|Latex Techos,0.29,,Producto Latex Techos y Frentes Casablanca Membrana PRO x 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11596,POLACRIN ESM NEGRO x 1/2 LT. (43987012),8019.43,117,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.1,,Producto POLACRIN ESM NEGRO x 1/2 LT. (43987012) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11559,POLACRIN ESM SINT 3 EN 1 NEGRO SAT 1LT.(42404103),11148.87,156,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.15,,Producto POLACRIN ESM SINT 3 EN 1 NEGRO SAT 1LT.(42404103) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11562,POLACRIN ESM SINT 3 EN 1 NEGRO SAT 4LT.(42404104),36825.01,286,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.2,,Producto POLACRIN ESM SINT 3 EN 1 NEGRO SAT 4LT.(42404104) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11566,POLACRIN ESM SINT 3en1 BLANCO 20 LT.(43981007),172618.64,303,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.21,,Producto POLACRIN ESM SINT 3en1 BLANCO 20 LT.(43981007) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11578,POLACRIN ESM SINT 3en1 BLANCO 4 LT.(43981004),42961.99,320,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.19,,Producto POLACRIN ESM SINT 3en1 BLANCO 4 LT.(43981004) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11613,POLACRIN ESM SINT 3en1 BLANCO SATINADO X 4L,42961.99,467,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.23,,Producto POLACRIN ESM SINT 3en1 BLANCO SATINADO X 4L (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11581,POLACRIN ESM SINT 3en1 GRIS 1 LT.(43987303),11148.87,472,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.26,,Producto POLACRIN ESM SINT 3en1 GRIS 1 LT.(43987303) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11582,POLACRIN ESM SINT 3en1 GRIS 4 LT.(43987304),36825.01,232,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.17,,Producto POLACRIN ESM SINT 3en1 GRIS 4 LT.(43987304) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11563,POLACRIN ESM SINT 3en1 NEGRO 1LT.(43987013),11148.87,221,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.36,,Producto POLACRIN ESM SINT 3en1 NEGRO 1LT.(43987013) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11564,POLACRIN ESM SINT 3en1 NEGRO 20LT.(43987017),151834.88,373,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.23,,Producto POLACRIN ESM SINT 3en1 NEGRO 20LT.(43987017) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11579,POLACRIN ESM SINT 3en1 NEGRO 4LT.(43987014),36825.01,402,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.1,,Producto POLACRIN ESM SINT 3en1 NEGRO 4LT.(43987014) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11561,POLACRIN ESM SINT3 en 1 BLANCO 1 LT.(43981003),11148.87,127,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.14,,Producto POLACRIN ESM SINT3 en 1 BLANCO 1 LT.(43981003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11593,POLACRIN ESM TRIPLE ACC BCO MATE 1 LT.(42403003),11148.87,241,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.23,,Producto POLACRIN ESM TRIPLE ACC BCO MATE 1 LT.(42403003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11595,POLACRIN ESM TRIPLE ACC BCO SATIN. 1/2 LT(42404002,8591.78,311,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.17,,Producto POLACRIN ESM TRIPLE ACC BCO SATIN. 1/2 LT(42404002 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11592,POLACRIN ESM TRIPLE ACC NEGRO MATE 1 LT.(42403103),11148.87,317,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.21,,Producto POLACRIN ESM TRIPLE ACC NEGRO MATE 1 LT.(42403103) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11594,POLACRIN ESM TRIPLE ACC NEGRO MATE 4 LT.(42403104),36825.01,83,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN ESM,0.14,,Producto POLACRIN ESM TRIPLE ACC NEGRO MATE 4 LT.(42403104) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11543,POLACRIN LATEX CIELO RASO X 20 LT.,85784.39,207,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN LATEX,0.25,,Producto POLACRIN LATEX CIELO RASO X 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11567,POLACRIN MEMBRANA ALUMINIZADA 1 KG.(85021323),8887.88,253,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN MEMBRANA,0.11,,Producto POLACRIN MEMBRANA ALUMINIZADA 1 KG.(85021323) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11569,POLACRIN MEMBRANA ALUMINIZADA 10 KG.(85021326),73079.93,458,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN MEMBRANA,0.36,,Producto POLACRIN MEMBRANA ALUMINIZADA 10 KG.(85021326) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11568,POLACRIN MEMBRANA ALUMINIZADA 4 KG.(85021324),30826.13,364,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN MEMBRANA,0.19,,Producto POLACRIN MEMBRANA ALUMINIZADA 4 KG.(85021324) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11609,POLACRIN MEMBRANA BASE CAUCHO GRIS X 20L (40-15-10),124483.24,431,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN MEMBRANA,0.31,,Producto POLACRIN MEMBRANA BASE CAUCHO GRIS X 20L (40-15-10) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11536,POLACRIN PREM INT EXT AMARILLO 1 LT.,8646.49,185,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.33,,Producto POLACRIN PREM INT EXT AMARILLO 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11524,POLACRIN PREM INT EXT AMARILLO 4 LT.,29665.28,261,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.18,,Producto POLACRIN PREM INT EXT AMARILLO 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11576,POLACRIN PREM INT EXT BERMELLON 1 LT.,8646.49,40,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.31,,Producto POLACRIN PREM INT EXT BERMELLON 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11526,POLACRIN PREM INT EXT BERMELLON 4 LT.,29665.28,142,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.32,,Producto POLACRIN PREM INT EXT BERMELLON 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11541,POLACRIN PREM INT EXT CELESTE OSC 1 LT.,8646.49,468,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.27,,Producto POLACRIN PREM INT EXT CELESTE OSC 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11527,POLACRIN PREM INT EXT CELESTE OSC 4 LT.,29665.28,496,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.26,,Producto POLACRIN PREM INT EXT CELESTE OSC 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11513,POLACRIN PREM INT EXT GRIS CEMENTO 1 LT.,8646.49,383,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.18,,Producto POLACRIN PREM INT EXT GRIS CEMENTO 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11597,POLACRIN PREM INT EXT GRIS CEMENTO 10 LT.,72777.16,114,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.19,,Producto POLACRIN PREM INT EXT GRIS CEMENTO 10 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11534,POLACRIN PREM INT EXT GRIS CEMENTO 20 LT.,134989.91,287,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.31,,Producto POLACRIN PREM INT EXT GRIS CEMENTO 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11573,POLACRIN PREM INT EXT GRIS CEMENTO 4 LT.,29665.28,140,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.38,,Producto POLACRIN PREM INT EXT GRIS CEMENTO 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11577,POLACRIN PREM INT EXT MARRON 1 LT.,8646.49,236,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.32,,Producto POLACRIN PREM INT EXT MARRON 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11529,POLACRIN PREM INT EXT MARRON 4 LT.,29665.28,122,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.22,,Producto POLACRIN PREM INT EXT MARRON 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11537,POLACRIN PREM INT EXT NARANJA 1 LT.,8646.49,340,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.18,,Producto POLACRIN PREM INT EXT NARANJA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11528,POLACRIN PREM INT EXT NARANJA 4 LT.,29665.28,358,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.31,,Producto POLACRIN PREM INT EXT NARANJA 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11538,POLACRIN PREM INT EXT NEGRO 1 LT.,8646.49,496,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.23,,Producto POLACRIN PREM INT EXT NEGRO 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11574,POLACRIN PREM INT EXT NEGRO 20 LT.,134989.91,99,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.19,,Producto POLACRIN PREM INT EXT NEGRO 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11539,POLACRIN PREM INT EXT NEGRO 4 LT.,29665.28,443,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.28,,Producto POLACRIN PREM INT EXT NEGRO 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11522,POLACRIN PREM INT EXT OCRE 1 LT.,8646.49,39,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.35,,Producto POLACRIN PREM INT EXT OCRE 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11523,POLACRIN PREM INT EXT OCRE 4 LT.,29665.28,104,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.34,,Producto POLACRIN PREM INT EXT OCRE 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11517,POLACRIN PREM INT EXT ROJO TEJA 1 LT.,8646.49,11,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.1,,Producto POLACRIN PREM INT EXT ROJO TEJA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11518,POLACRIN PREM INT EXT ROJO TEJA 4 LT.,29665.28,209,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.12,,Producto POLACRIN PREM INT EXT ROJO TEJA 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11514,POLACRIN PREM INT EXT ROSA 1 LT.,8646.49,58,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.2,,Producto POLACRIN PREM INT EXT ROSA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11516,POLACRIN PREM INT EXT ROSA 4 LT.,29665.28,213,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.26,,Producto POLACRIN PREM INT EXT ROSA 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11531,POLACRIN PREM INT EXT VDE MANZANA 1 LT.,8646.49,458,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.25,,Producto POLACRIN PREM INT EXT VDE MANZANA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11532,POLACRIN PREM INT EXT VERDE FORESTA 1 LT.,8646.49,167,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.2,,Producto POLACRIN PREM INT EXT VERDE FORESTA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11533,POLACRIN PREM INT EXT VERDE FORESTA 4 LT.,29665.28,412,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.2,,Producto POLACRIN PREM INT EXT VERDE FORESTA 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11544,POLACRIN PREM INT EXT VIOLETA 1 LT.,8646.49,312,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.25,,Producto POLACRIN PREM INT EXT VIOLETA 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11519,POLACRIN PREM INT EXT VIOLETA 4 LT.,29665.28,322,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PREM,0.35,,Producto POLACRIN PREM INT EXT VIOLETA 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11444,SELLADOR GRIETAS Y JUNTAS BCO 1 Kg.(81019502),11058.23,315,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR GRIETAS,0.25,,Producto SELLADOR GRIETAS Y JUNTAS BCO 1 Kg.(81019502) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11442,SELLADOR GRIETAS Y JUNTAS BCO 350 grs.(81019551),5137.9,113,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR GRIETAS,0.15,,Producto SELLADOR GRIETAS Y JUNTAS BCO 350 grs.(81019551) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11443,SELLADOR GRIETAS Y JUNTAS BCO 450 grs.(81019501),6251.51,208,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR GRIETAS,0.11,,Producto SELLADOR GRIETAS Y JUNTAS BCO 450 grs.(81019501) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11446,SELLADOR GRIETAS Y JUNTAS BCO 5 Kg.(81019503),41689.6,111,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR GRIETAS,0.37,,Producto SELLADOR GRIETAS Y JUNTAS BCO 5 Kg.(81019503) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11589,SELLATODO TRANSPARENTE 1 KG (80112003),24377.59,362,1,unidad,unidad,categoria_1,,,,SELLATODO|SELLATODO TRANSPARENTE,0.18,,Producto SELLATODO TRANSPARENTE 1 KG (80112003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11612,SELLATODO TRANSPARENTE X 4KG,78008.26,239,1,unidad,unidad,categoria_1,,,,SELLATODO|SELLATODO TRANSPARENTE,0.18,,Producto SELLATODO TRANSPARENTE X 4KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11542,TALENTO FIJADOR SELLADOR X 20 LT.,51741.18,435,1,unidad,unidad,categoria_1,,,,TALENTO|TALENTO FIJADOR,0.39,,Producto TALENTO FIJADOR SELLADOR X 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11611,Talento techos membrana en pasta blanco x 1KG,6306.37,113,1,unidad,unidad,categoria_1,,,,Talento|Talento techos,0.13,,Producto Talento techos membrana en pasta blanco x 1KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11506,ESMALTE SINT. DTM BLANCO X 4 LT.,43414.61,59,1,unidad,unidad,categoria_1,,,,ESMALTE|ESMALTE SINT.,0.35,,Producto ESMALTE SINT. DTM BLANCO X 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3500,RECUPLAST ATERMICO TECH Y MUR BLANCO x 20 KG.,247326.21,228,1,unidad,unidad,categoria_1,,,,RECUPLAST|RECUPLAST ATERMICO,0.3,,Producto RECUPLAST ATERMICO TECH Y MUR BLANCO x 20 KG. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3501,RECUPLAST TECHOS TEJA x 20 KG. (84711037),180817.13,434,1,unidad,unidad,categoria_1,,,,RECUPLAST|RECUPLAST TECHOS,0.26,,Producto RECUPLAST TECHOS TEJA x 20 KG. (84711037) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
101153,Aerosol PRO antideslizante transp x 440CM3 (50-3-10),9101.96,202,1,unidad,unidad,categoria_1,,,,Aerosol|Aerosol PRO,0.2,,Producto Aerosol PRO antideslizante transp x 440CM3 (50-3-10) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11547,HIDRO EPOXI MONOCOMP PISOS Y PAREDES BLANCO X 1 LT.,27723.77,139,1,unidad,unidad,categoria_1,,,,HIDRO|HIDRO EPOXI,0.17,,Producto HIDRO EPOXI MONOCOMP PISOS Y PAREDES BLANCO X 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11508,HIDRO EPOXI MONOCOMP PISOS Y PAREDES BLANCO X 4 LT.,98044.86,191,1,unidad,unidad,categoria_1,,,,HIDRO|HIDRO EPOXI,0.33,,Producto HIDRO EPOXI MONOCOMP PISOS Y PAREDES BLANCO X 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
