product_code,nombre,unidad_medida,unidad_medida_desc,division,rubro,segmento,lineas_venta_2024_2026
72451156,LP ESENCIA ALMENDRA CJ 6X2 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,260
72451159,LP ESENCIA ALMENDRA CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,0
72460021,ESENCIA PAN DULCE FLOR -BIDON X 2 L,BI1,Bidón,BI,Esencias y Colorantes,Esencias,0
72460022,FLOR ESENCIA PAN DULCE BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencias,0
72460159,FLOR ESENCIA PAN DULCE CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,0
72461021,LP ESENCIA PAN DULCE BIDON 2 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencias,322
72461022,LP ESENCIA PAN DULCE BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencias,0
72461156,LP ESENCIA PAN DULCE CJ 6X2 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,373
72461159,LP ESENCIA PAN DULCE CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,0
72470021,FLOR ESENCIA MANTECA BIDON 2 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencias,0
72470156,FLOR ESENCIA MANTECA CJ 6X2 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,0
72471021,LP ESENCIA MANTECA BIDON 2 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencias,2283
72471156,LP ESENCIA MANTECA CJ 6X2 LT,CS,NULL,BI,Esencias y Colorantes,Esencias,2541
72480021,FLOR COLORANTE AMARILLO BIDON 2 LT,BI1,Bidón,BI,Esencias y Colorantes,Colorantes,0
72480156,FLOR COLORANTE AMARILLO CJ 6X2 LT,CS,NULL,BI,Esencias y Colorantes,Colorantes,0
72485129,COLORANTE CARAMELO -BIDON X 5 LTS.,BI1,Bidón,BI,Esencias y Colorantes,Colorantes,0
72485155,COLORANTE CARAMELO FLOR -CJ 4 BID X 5 L,CS,NULL,BI,Esencias y Colorantes,Colorantes,0
72486156,COL.AMARILLO PREMIADA -CJ X 6 BIDON,CS,NULL,BI,Esencias y Colorantes,Colorantes,0
72687033,FL. CHOCOLATE SEMIAMARGO GOTAS BOL.X1 KG,BAG,NULL,BI,Chocolates,Baños,0
72687193,FL. CHOCOLATE SEMIAMARGO GOTAS CJ4X1KG,CS,NULL,BI,Chocolates,Baños,0
72688033,FL. CHOCOLATE SEMIAMARGO CHIPS BOL. X1KG,BAG,NULL,BI,Chocolates,Grageados/Granillo,0
72688193,FL. CHOCOLATE SEMIAMARGO CHIPS CJ4X1KG,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72689033,FL. CHOCOLATE BLANCO GOTAS BOL.X1KG,BAG,NULL,BI,Chocolates,Baños,0
72689193,FL. CHOCOLATE BLANCO GOTAS CJ4X1KG,CS,NULL,BI,Chocolates,Baños,0
72690033,LP CHIPS SEMIAMARGO BOL. X1 KG,BAG,NULL,BI,Chocolates,Grageados/Granillo,672
72690193,LP CHIPS SEMIAMARGO CAJA 4X1 KG,CS,NULL,BI,Chocolates,Grageados/Granillo,1263
72691033,LP CHIPS DULCE DE LECHE BOL. X1 KG,BAG,NULL,BI,Chocolates,Grageados/Granillo,0
72691193,LP CHIPS DULCE DE LECHE CJ 4X1 KG,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72692130,LP CER. BAÑADOS MICRO BOLITAS CJ 15X200,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72693130,LP CER. BAÑADOS MINI BOLITAS CJ 15X200 G,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72694130,LP CER. BAÑADOS BOLITAS CJ 15X200 G,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72695130,LP CER. BAÑADOS GUSANITOS CJ 15X200 G,CS,NULL,BI,Chocolates,Grageados/Granillo,0
72700024,COBERTURA SEMIAMARGA -CJ X 6 UN.,CS,NULL,BI,Chocolates,Cobertura,0
72700027,COBERTURA SEMIAMARGA -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Cobertura,0
72702128,BAÑO SEMIAMARGO COBERTOL -CAJA X 6 KG.,CS,NULL,BI,Chocolates,Baños,0
72710024,COBERTURA LECHE -CJ X 6 UN.,CS,NULL,BI,Chocolates,Cobertura,0
72710027,COBERTURA LECHE -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Cobertura,0
72710130,LP COBERTURA SEMIAMARGO CJ X 3 KG,CS,NULL,BI,Chocolates,Cobertura,77
72712128,BAÑO BLANCO COBERTOL -CAJA X 6 KG.,CS,NULL,BI,Chocolates,Baños,0
72720024,COBERTURA BLANCA -CJ X 6 UN.,CS,NULL,BI,Chocolates,Cobertura,0
72720027,COBERTURA BLANCA -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Cobertura,0
72720130,LP COBERTURA BLANCO CJ X 3 KG,CS,NULL,BI,Chocolates,Cobertura,0
72730024,BAÑO REPOSTERIA SEMIAMARGO -CJ 6 UN X 2K,CS,NULL,BI,Chocolates,Baños,0
72730027,BAÑO SEMIAMARGO -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Baños,0
72730130,LP BAÑO REPOST. SEMIAMARGO CJ X 3 KG,CS,NULL,BI,Chocolates,Baños,0
72730164,BAÑO REPOSTERIA SEMIAMARGO CALSA C x 5KG,CS,NULL,BI,Chocolates,Baños,0
72740024,BAÑO REPOSTERIA LECHE -CAJA 6 UN X 2 KG,CS,NULL,BI,Chocolates,Baños,0
72740027,BAÑO LECHE -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Baños,0
72740033,LP BAÑO MOLDEO BLANCO BOL. X1 KG,BAG,NULL,BI,Chocolates,Baños,41
72740120,CHOCO MOLDE BLANCO -CAJA X 1 KG,CS,NULL,BI,Chocolates,Baños,0
72740193,LP BAÑO MOLDEO BLANCO CJ 4X1 KG,CS,NULL,BI,Chocolates,Baños,69
72750024,BAÑO REPOSTERIA BLANCO -CAJA X 6 UN X 2K,CS,NULL,BI,Chocolates,Baños,0
72750027,BAÑO BLANCO -CHUB X 2 KG,CHB,Chub,BI,Chocolates,Baños,0
72750130,LP BAÑO REPOST. BLANCO CJ X 3 KG,CS,NULL,BI,Chocolates,Baños,0
72750164,BAÑO REPOSTERIA BLANCO CALSA C X 5 KG,CS,NULL,BI,Chocolates,Baños,0
72760033,LP BAÑO MOLDEO SEMIAMARGO BOL. X1 KG,BAG,NULL,BI,Chocolates,Baños,40
72760120,CHOCO MOLDE SEMIAMARGO -CAJA X 1 KG,CS,NULL,BI,Chocolates,Baños,0
72760193,LP BAÑO MOLDEO SEMIAMARGO CJ 4X1 KG,CS,NULL,BI,Chocolates,Baños,78
72770130,LP COBERTURA LECHE CJ X 3 KG,CS,NULL,BI,Chocolates,Cobertura,0
72780130,LP BAÑO REPOST. LECHE CJ X 3 KG,CS,NULL,BI,Chocolates,Baños,0
72790033,LP BAÑO MOLDEO LECHE BOL. X1 KG,BAG,NULL,BI,Chocolates,Baños,0
72790193,LP BAÑO MOLDEO LECHE CJ 4X1 KG,CS,NULL,BI,Chocolates,Baños,0
72801124,CREME CONFEITEIRO -CJ X 12B. X 1,CS,NULL,BI,Cremas,Polvos,0
72802160,LP CREMA VEG CHANTI TRADI UHT 12X1LT,CS,NULL,BI,Cremas,UHT,0
72802169,LP CREMA VEG CHANTI TRADICIONAL UHT X 1,ES1,Estuche,BI,Cremas,UHT,0
72803160,LP CREMA VEG CHOCOLATE UHT CJ 12X1 LT,CS,NULL,BI,Cremas,UHT,174
72803169,LP CREMA VEG CHOCOLATE UHT PACK X1,ES1,Estuche,BI,Cremas,UHT,96
72804160,LP CREMA VEG REFRIGERATTO CJ 12X1 LT,CS,NULL,BI,Cremas,UHT,189
72804169,LP CREMA VEG REFRIGERATTO PACK X1,ES1,Estuche,BI,Cremas,UHT,168
72805032,LP CREMA MERENGUE BOL.3 KG,BAG,NULL,BI,Cremas,Polvos,0
72805145,LP CREMA MERENGUE CJ6X3 KG,CS,NULL,BI,Cremas,Polvos,0
72805162,PACK PROMO MERENGUE -14 EST.X 500 GR,CS,NULL,BI,Cremas,Polvos,0
72808160,CREMA VEG FLEISCREAM CHOCO -12 PACKS x1L,CS,NULL,BI,Cremas,UHT,0
72808169,CREMA VEG FLEISCREAM CHOCO - PACK X 1 LT,ES1,Estuche,BI,Cremas,UHT,0
72809160,FLEISCH. CREMA VEGETAL VAIN. CJ 12X1 LT,CS,NULL,BI,Cremas,UHT,1493
72809169,FLEISCH. CREMA VEGETAL VAIN. PACK X1 LT,ES1,Estuche,BI,Cremas,UHT,1270
72810032,LP CREMA PASTELERA BOL.3 KG,BAG,NULL,BI,Cremas,Polvos,1024
72810145,LP CREMA PASTELERA CJ6X3 KG,CS,NULL,BI,Cremas,Polvos,2320
72812487,Crema pastelera muestra gratis,CS,NULL,BI,Cremas,Polvos,0
72813032,CREMA PASTELERA PREMIUM -Bol x 3kg,BAG,NULL,BI,Cremas,Polvos,0
72813145,CREMA PASTELERA PREMIUM -CAJ 6 Bol x 3kg,CS,NULL,BI,Cremas,Polvos,0
72813492,CREMA PASTELERA PREMIUM -Pot 500 grs,POT,Pote,BI,Cremas,Polvos,0
72815145,LP CREMA PASTELERA GM CJ6X3 KG,CS,NULL,BI,Cremas,Polvos,0
72816042,TY CREMA PASTELERA NUCLEO BOL.10 KG_EXPO,BAG,NULL,BI,Cremas,Polvos,0
72816144,TY CREMA PASTELERA NUCLEO CJ2X10 KG_EXPO,CS,NULL,BI,Cremas,Polvos,0
72817032,TY CREMA PASTELERA KAM BOL.3 KG_EXPO,BAG,NULL,BI,Cremas,Polvos,0
72817145,TY CREMA PASTELERA KAM CJ6X3 KG_EXPO,CS,NULL,BI,Cremas,Polvos,0
72818032,LP CREMA PASTELERA BOL.3 KG 100A,BAG,NULL,BI,Cremas,Polvos,117
72818145,LP CREMA PASTELERA CJ6X3 KG 100A,CS,NULL,BI,Cremas,Polvos,352
72820032,CREMA CHOCOLATE -BLS 3 KG,BAG,NULL,BI,Cremas,Polvos,0
72820135,CREMA INST. CHOCOLATE -CJ. 12 BLS X,CS,NULL,BI,Cremas,Polvos,0
72820145,CREMA CHOCOLATE -CJ. 6 BLS X 3 KG,CS,NULL,BI,Cremas,Polvos,0
72830032,LP CREMA CHANTILLY CLASSIC BOL.3 KG,BAG,NULL,BI,Cremas,Polvos,7
72830135,CREMA INST. CHANTILLY -CJ. 12 BLS X,CS,NULL,BI,Cremas,Polvos,0
72830145,LP CREMA CHANTILLY CLASSIC CJ6X3 KG,CS,NULL,BI,Cremas,Polvos,386
72831032,LP CREMA CHANTILLY PREMIUM BOL.3 KG,BAG,NULL,BI,Cremas,Polvos,7
72831145,LP CREMA CHANTILLY PREMIUM CJ6X3 KG,CS,NULL,BI,Cremas,Polvos,859
72840135,CREMA INST. LIMON -CJ. 12 BLS X,CS,NULL,BI,Cremas,Polvos,0
72850020,DULCE DE LECHE CALSA -POTE X 10 KG,POT,Pote,BI,Rellenos y Azucar,Rellenos,0
72850067,DULCE DE LECHE X 12 CALSA -BLD 12 KG,BAL,Balde,BI,Rellenos y Azucar,Rellenos,0
72851020,D. LECHE CALSA -x10 KG,POT,Pote,BI,Rellenos y Azucar,Rellenos,0
72852067,DULCE DE LECHE X 12 (SF),BAL,Balde,BI,Rellenos y Azucar,Rellenos,0
72860043,PROPIONATO DE CALCIO -BLS 20 KG,BAG,NULL,Varios,Propionato,Propionato,0
72860044,PROPIONATO DE CALCIO -BOLSA X 30 KG,BAG,NULL,Varios,Propionato,Propionato,0
72860154,PROPIONATO DE CALCIO -BOLSA 6 X 5 KG,BAG,NULL,Varios,Propionato,Propionato,0
72860495,PROPIONATO DE CALCIO -BOLSA X 5 KGS.,BAG,NULL,Varios,Propionato,Propionato,0
72870066,FONDANT -BALDE X 5 KG,BAL,Balde,Pasteleria,Pasteleria,Fondant,0
72900032,CREMA PASTELERA PREMIADA -BOLSA X 3 KG,BAG,NULL,BI,Cremas,Polvos,0
72900145,CREMA PASTELERA PREM -CJ 6 BLSX3KG,CS,NULL,BI,Cremas,Polvos,0
72910022,LP KOLAROMA CAFÉ BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,607
72910159,LP KOLAROMA CAFÉ CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72920022,LP KOLAROMA LIMON BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,3404
72920127,KOLAROMA LIMON -CJ 12 BDN X1LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72920159,LP KOLAROMA LIMON CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72921022,KOLAROMA LIMON (RO) -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72921159,KOLAROMA LIMON -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72930022,LP KOLAROMA NARANJA BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,2527
72930159,LP KOLAROMA NARANJA CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72931022,KOLAROMA NARANJA (RO) -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72931159,KOLAROMA NARANJA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72940022,LP KOLAROMA FRUTILLA BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,1315
72940159,LP KOLAROMA FRUTILLA CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72950022,LP KOLAROMA VAIN. BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,1197
72950159,LP KOLAROMA VAIN. CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72951022,KOLAROMA VAINILLA (RO) -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72951159,KOLAROMA VAINILLA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72960022,KOLAROMA BANANA -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72960159,KOLAROMA BANANA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72970022,LP KOLAROMA MANTECA BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,1928
72970127,KOLAROMA MANTECA -CJ 12 BDN X1LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72970159,LP KOLAROMA MANTECA CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72971022,KOLAROMA MANTECA (RO) -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72971159,KOLAROMA MANTECA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72980022,LP KOLAROMA CHOCO. BIDON 1 LT,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,1354
72980159,LP KOLAROMA CHOCO. CJ 8X1 LT,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72981022,KOLAROMA MANZANA -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72981159,KOLAROMA MANZANA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72982022,KOLAROMA ANANA -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
72982159,KOLAROMA ANANA -CJ 8 BIDON.X 1,CS,NULL,BI,Esencias y Colorantes,Esencia & Color,0
72984022,KOLAROMA MANTECA AL LICOR -BIDON X 1 L,BI1,Bidón,BI,Esencias y Colorantes,Esencia & Color,0
73010042,PREMEZCLA PAN DE SANDWICH -BLS 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73011042,FL PREM. PAN DE SANDWICH BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73011144,FL PREM. PAN DE SANDWICH CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73012042,TY PREM. PAN DE SANDWICH BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73012144,TY PREM. PAN DE SANDWICH CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73014042,TY PREM. PAN LACTAL BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73014144,TY PREM. PAN LACTAL CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73015034,PREMEZCLA DONAS -BLS X 4 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73015148,PREM. DONAS Y BERLINESAS -CJ 6 BLS X 4KG,CS,NULL,BI,Premezclas,Panaderia,0
73016032,LP PREM. COOKIES BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,90
73016042,NUEVA PREMEZCLA COOKIES -BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73016144,NUEVA PREM COOKIES -caja 2 x 10 k,CS,NULL,BI,Premezclas,Pasteleria,0
73016145,LP PREM. COOKIES CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73016179,LP PREM. COOKIES CJ7X3 KG,CS,NULL,BI,Premezclas,Pasteleria,195
73017032,FL PREM. DONAS BOL. 3KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73017145,FL. PREM. DONAS CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73030042,PREMEZCLA PIZZA -BLS 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73035032,LP PREM. BROWNIE BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73035035,LP PREM. BROWNIE BOL.25 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73035145,LP PREM. BROWNIE CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73036042,NUEVA PREMEZCLA BROWNIES BOLSA X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73036144,NUEVA PREM BROWNIES -caja 2 x 10 k,CS,NULL,BI,Premezclas,Pasteleria,0
73037032,LP PREM. BROWNIE BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73037033,I360 PREM. BROWNIE BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73037145,LP PREM. BROWNIE CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73037191,LP PREM. BROWNIE CJ14X1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73038032,LP PREM. BIZCOCHUELO CHOCO. BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,885
73038033,LP PREM. BIZCOCHUELO CHOCO. BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73038145,LP PREM. BIZCOCHUELO CHOCO. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,1213
73038303,LP PREM. BIZCOCHUELO CHOCO. CJ18X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73039032,LP PREM. BUDIN CHOCO. BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73040032,LP PREM. PAN DULCE BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73040035,PREM PAN DULCE -BLS X 25 KG ARTESANAL,BAG,NULL,BI,Premezclas,Pasteleria,0
73040042,LP PREM. PAN DULCE BOL.10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73040144,LP PREM. PAN DULCE CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73040145,LP PREM. PAN DULCE CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73041042,PREMEZCLA PARA ROSCAS -BLS 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73041144,PREMEZCLA PARA ROSCAS -CJx 2 BLS x 10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73042144,PREMEZ PAN DULCE LT50% -CJ 2 BLS x 10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73043042,FLEISCH. PREM. PAN DULCE IND. BOL.10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73043144,FLEISCH. PREM. PAN DULCE IND. CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73044042,LP PREM. FACTURAS Y MEDIALUNAS BOL.10 KG,BAG,NULL,BI,Premezclas,Panaderia,74
73044144,LP PREM. FACTURAS Y MEDIALUNAS CJ2X10 KG,CS,NULL,BI,Premezclas,Panaderia,1372
73045032,PREMEZCLA BUDIN -BOLSA X 3 KG - NO USAR,BAG,NULL,BI,Premezclas,Pasteleria,0
73045034,PREMEZCLA BUDIN -BLS X 4 KG - NO USAR,BAG,NULL,BI,Premezclas,Pasteleria,0
73045035,PREMEZCLA BUDIN -BLS X 25 KG - NO USAR,BAG,NULL,BI,Premezclas,Pasteleria,0
73045145,PREMEZCLA BUDIN -CJ 6 X 3 KG - NO USAR,CS,NULL,BI,Premezclas,Pasteleria,0
73046032,LP PREM. BUDIN BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73046042,PREMEZCLA BUDIN - BLS X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73046144,PREMEZCLA BUDIN -CJ 2 x 10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73046145,LP PREM. BUDIN CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73047145,BASE PARA BUDIN -CJ 6 Bol X 3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73048032,PREMEZCLA ROSCA - BLS X 3KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73048145,PREMEZCLA ROSCA -CJ 6 X 3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73049032,LP PREM. ROSCA BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73049035,LP PREM. ROSCA BOL.25 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73049145,LP PREM. ROSCA CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73051042,FLEISCH. PREM. PPD214-PAN DULCE BOL.10KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73051144,FLEISCH. PREM. PPD214-PAN DULCE CJ2X10KG,CS,NULL,BI,Premezclas,Pasteleria,0
73052042,TY PREM. BUDIN PREMIUM. BOL.10KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73052144,TY PREM. BUDIN PREMIUM CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73053032,FL PREM. BUDIN VAINILLA BOL.3 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73053145,FL PREM. BUDIN VAINILLA CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73054042,TY PREM. BUDIN VAINILLA BOL.10 KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73054144,TY PREM. BUDIN VAINILLA CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73055042,TY PM BUDIN CHOCO. PREMIUM BOL.10KG_EXPO,BAG,NULL,BI,Premezclas,Pasteleria,0
73055144,TY PM BUDIN CHOCO PREMIUM CJ2X10 KG_EXPO,CS,NULL,BI,Premezclas,Pasteleria,0
73056032,FL PREM. MEDIALUNAS BOL. 3 KG_EXPO,BAG,NULL,BI,Premezclas,Panaderia,0
73056145,FL PREM. MEDIALUNAS CJ6X3 KG_EXPO,CS,NULL,BI,Premezclas,Panaderia,0
73057033,I360 PREM. CROISSANT BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73059032,LP PREM. MUFFIN CHOCO. FAZON BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73059042,LP PREM. MUFFIN CHOCO. FAZON BOL.10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73059144,LP PREM. MUFFIN CHOCO. FAZON CJ2X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73059145,LP PREM. MUFFIN CHOCO. FAZON CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73060042,PREMEZCLA PAN CON SALVADO -BLS 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73061035,NUEVA PREMEZCLA SALVADO BOL X 25,BAG,NULL,BI,Premezclas,Panaderia,0
73061042,NUEVA PREMEZCLA SALVADO - BOLSA X 10KG,BAG,NULL,BI,Premezclas,Panaderia,0
73061144,PREMEZCLA PAN CON SALVADO -caja 2 x 10 k,CS,NULL,BI,Premezclas,Panaderia,0
73061149,NUEVA PREM.SALVADO -caja 2x 7.5 k,CS,NULL,BI,Premezclas,Panaderia,0
73062042,PRE. PAN MULTIGRANO FLEISCHMANN-BL 10 KG,BAG,NULL,BI,Premezclas,Panaderia,0
73062144,PRE. PAN MULTIGRANO FLEISCHMANN-CAJ2x10k,CS,NULL,BI,Premezclas,Panaderia,0
73063033,I360 PREM. PAN DE QUESO BOL. 1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73065034,PREMEZCLA BIZCOCH -BLS X 4KG - NO USAR,BAG,NULL,BI,Premezclas,Pasteleria,0
73065148,PREMEZCLA BIZCOCH -CJ 6 X 4 KG - NO USAR,CS,NULL,BI,Premezclas,Pasteleria,0
73066032,LP PREM. BIZCOCHUELO BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73066042,PREMEZCLA BIZCOCHUELO BLS X 10 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73066144,PREMEZCLA BIZCOCHUELO -CJ 2 X 10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73066145,LP PREM. BIZCOCHUELO CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73067032,LP PREM. BIZCOCHUELO - BUDIN BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73067033,LP PREM. BIZCOCHUELO - BUDIN BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73067035,PREMEZCLA BIZCOCHUELO- BUDIN-BOLX 25 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73067042,PREMEZCLA BIZCOCHUELO- BUDIN-BLS x 10Kg,BAG,NULL,BI,Premezclas,Pasteleria,0
73067144,PREMEZCLA BIZCOCHUELO- BUDIN-CJ 2 X10 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73067145,LP PREM. BIZCOCHUELO - BUDIN CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73067191,CP PREM. BIZCOCHUELO - BUDIN CJ14X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73068032,LP PREM. MUFFINS VAIN. BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73068033,I360 PREM. MUFFIN VAIN. BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73068145,LP PREM. MUFFINS VAIN. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73068191,LP PREM. MUFFIN VAIN. CJ14X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73069032,LP PREM. MUFFINS CHOCO. BOL.3 KG,BAG,NULL,BI,Premezclas,Pasteleria,2
73069033,LP PREM. MUFFIN CHOCO. BOL.1 KG,BAG,NULL,BI,Premezclas,Pasteleria,0
73069145,LP PREM. MUFFINS CHOCO. CJ6X3 KG,CS,NULL,BI,Premezclas,Pasteleria,0
73069191,LP PREM. MUFFIN CHOCO. CJ14X1 KG,CS,NULL,BI,Premezclas,Pasteleria,0
