codigo_cliente,codigo_zona,vendedor_codigo,dia_visita
17931,191,19,lunes
17660,191,19,lunes
17736,191,19,lunes
17750,191,19,lunes
17734,191,19,lunes
5191,191,19,lunes
5201,191,19,lunes
5251,191,19,lunes
5263,191,19,lunes
13627,191,19,lunes
13743,191,19,lunes
5328,191,19,lunes
5330,191,19,lunes
17797,191,19,lunes
5363,191,19,lunes
5413,191,19,lunes
5427,191,19,lunes
5443,191,19,lunes
17835,191,19,lunes
17850,191,19,lunes
18027,191,19,lunes
17892,191,19,lunes
24,191,19,lunes
14631,191,19,lunes
5478,191,19,lunes
5502,191,19,lunes
263,191,19,lunes
18134,191,19,lunes
18394,191,19,lunes
17120,191,19,lunes
18406,191,19,lunes
18407,191,19,lunes
18410,191,19,lunes
18411,191,19,lunes
18412,191,19,lunes
18415,191,19,lunes
18416,191,19,lunes
18418,191,19,lunes
18419,191,19,lunes
16970,191,19,lunes
83,191,19,lunes
16861,191,19,lunes
99,191,19,lunes
5815,191,19,lunes
5819,191,19,lunes
5859,191,19,lunes
5879,191,19,lunes
5891,191,19,lunes
25334,191,19,lunes
25335,191,19,lunes
5960,191,19,lunes
5975,191,19,lunes
6018,191,19,lunes
6124,191,19,lunes
6145,191,19,lunes
25359,191,19,lunes
24757,191,19,lunes
24792,191,19,lunes
24802,191,19,lunes
71,191,19,lunes
76,191,19,lunes
5049,191,19,lunes
5052,191,19,lunes
15241,191,19,lunes
15250,191,19,lunes
5592,191,19,lunes
5594,191,19,lunes
5622,191,19,lunes
5647,191,19,lunes
5715,191,19,lunes
5782,191,19,lunes
15660,191,19,lunes
16553,191,19,lunes
15078,191,19,lunes
30156,191,19,lunes
30401,191,19,lunes
30873,191,19,lunes
31009,191,19,lunes
31114,191,19,lunes
31485,191,19,lunes
31502,191,19,lunes
31717,191,19,lunes
31802,191,19,lunes
31810,191,19,lunes
32123,191,19,lunes
32250,191,19,lunes
17212,191,19,lunes
17214,191,19,lunes
17095,191,19,lunes
15020,191,19,lunes
16610,191,19,lunes
16696,191,19,lunes
16863,191,19,lunes
16435,191,19,lunes
16926,191,19,lunes
17650,191,19,lunes
17744,191,19,lunes
17745,191,19,lunes
17805,191,19,lunes
1978,191,19,lunes
18427,191,19,lunes
18433,191,19,lunes
19645,191,19,lunes
19646,191,19,lunes
19612,191,19,lunes
19613,191,19,lunes
18422,191,19,lunes
18423,191,19,lunes
18424,191,19,lunes
18425,191,19,lunes
18426,191,19,lunes
18432,191,19,lunes
18442,191,19,lunes
18525,191,19,lunes
19099,191,19,lunes
19110,191,19,lunes
19356,191,19,lunes
19501,191,19,lunes
19584,191,19,lunes
25103,191,19,lunes
25115,191,19,lunes
19977,191,19,lunes
25360,191,19,lunes
25590,191,19,lunes
25598,191,19,lunes
24814,191,19,lunes
24816,191,19,lunes
24833,191,19,lunes
11246,192,19,martes
12204,192,19,martes
13119,192,19,martes
12130,192,19,martes
12140,192,19,martes
12141,192,19,martes
12168,192,19,martes
12467,192,19,martes
12465,192,19,martes
11800,192,19,martes
11859,192,19,martes
12187,192,19,martes
11908,192,19,martes
11963,192,19,martes
12439,192,19,martes
13153,192,19,martes
11627,192,19,martes
12609,192,19,martes
11704,192,19,martes
11358,192,19,martes
11391,192,19,martes
11410,192,19,martes
11770,192,19,martes
13234,192,19,martes
11147,192,19,martes
11155,192,19,martes
11163,192,19,martes
11251,192,19,martes
13243,192,19,martes
10888,192,19,martes
10935,192,19,martes
11038,192,19,martes
13124,192,19,martes
12551,192,19,martes
13135,192,19,martes
11093,192,19,martes
12590,192,19,martes
10857,192,19,martes
10869,192,19,martes
10815,192,19,martes
10433,192,19,martes
10475,192,19,martes
10506,192,19,martes
10492,192,19,martes
10521,192,19,martes
13184,192,19,martes
10574,192,19,martes
10047,192,19,martes
12538,192,19,martes
10135,192,19,martes
12435,192,19,martes
13144,192,19,martes
13138,192,19,martes
10132,192,19,martes
10185,192,19,martes
10259,192,19,martes
10261,192,19,martes
12345,192,19,martes
12513,192,19,martes
10387,192,19,martes
10408,192,19,martes
12228,192,19,martes
12237,192,19,martes
12254,192,19,martes
12312,192,19,martes
13536,192,19,martes
13540,192,19,martes
12352,192,19,martes
12355,192,19,martes
12334,192,19,martes
12406,192,19,martes
12536,192,19,martes
12384,192,19,martes
12400,192,19,martes
15777,192,19,martes
12905,192,19,martes
12914,192,19,martes
14461,192,19,martes
13250,192,19,martes
12851,192,19,martes
12775,192,19,martes
12781,192,19,martes
12795,192,19,martes
12863,192,19,martes
12866,192,19,martes
12882,192,19,martes
12886,192,19,martes
12961,192,19,martes
12967,192,19,martes
12909,192,19,martes
12809,192,19,martes
12821,192,19,martes
12825,192,19,martes
12833,192,19,martes
12902,192,19,martes
13718,192,19,martes
13001,192,19,martes
13009,192,19,martes
13014,192,19,martes
13036,192,19,martes
13039,192,19,martes
13044,192,19,martes
16677,192,19,martes
13762,192,19,martes
13774,192,19,martes
13775,192,19,martes
13816,192,19,martes
13819,192,19,martes
13786,192,19,martes
13826,192,19,martes
13834,192,19,martes
13061,192,19,martes
13083,192,19,martes
13859,192,19,martes
16078,192,19,martes
30058,192,19,martes
13866,192,19,martes
13867,192,19,martes
13871,192,19,martes
14013,192,19,martes
13173,192,19,martes
13211,192,19,martes
13379,192,19,martes
13394,192,19,martes
13455,192,19,martes
13252,192,19,martes
16272,192,19,martes
13259,192,19,martes
13322,192,19,martes
13353,192,19,martes
13412,192,19,martes
13413,192,19,martes
17763,192,19,martes
13609,192,19,martes
13612,192,19,martes
5214,192,19,martes
5233,192,19,martes
13669,192,19,martes
13702,192,19,martes
13671,192,19,martes
13679,192,19,martes
13716,192,19,martes
13724,192,19,martes
13725,192,19,martes
13710,192,19,martes
13740,192,19,martes
13742,192,19,martes
13759,192,19,martes
13738,192,19,martes
13769,192,19,martes
5428,192,19,martes
17836,192,19,martes
13884,192,19,martes
14018,192,19,martes
14019,192,19,martes
13891,192,19,martes
13991,192,19,martes
5501,192,19,martes
1975,192,19,martes
18408,192,19,martes
18409,192,19,martes
18413,192,19,martes
18414,192,19,martes
18420,192,19,martes
18587,192,19,martes
19141,192,19,martes
17831,192,19,martes
24840,192,19,martes
24843,192,19,martes
24842,192,19,martes
5665,192,19,martes
30008,192,19,martes
14889,192,19,martes
30819,192,19,martes
31027,192,19,martes
31140,192,19,martes
31347,192,19,martes
31535,192,19,martes
31879,192,19,martes
32088,192,19,martes
32530,192,19,martes
32651,192,19,martes
32863,192,19,martes
16150,192,19,martes
16421,192,19,martes
17723,192,19,martes
17727,192,19,martes
17949,192,19,martes
18435,192,19,martes
18439,192,19,martes
18428,192,19,martes
18421,192,19,martes
18429,192,19,martes
18430,192,19,martes
12709,193,19,miercoles
13171,193,19,miercoles
13242,193,19,miercoles
14878,193,19,miercoles
13515,193,19,miercoles
13560,193,19,miercoles
13575,193,19,miercoles
13577,193,19,miercoles
13581,193,19,miercoles
13588,193,19,miercoles
14537,193,19,miercoles
14539,193,19,miercoles
14542,193,19,miercoles
14558,193,19,miercoles
14570,193,19,miercoles
14577,193,19,miercoles
14579,193,19,miercoles
14591,193,19,miercoles
14594,193,19,miercoles
14600,193,19,miercoles
14601,193,19,miercoles
14622,193,19,miercoles
14612,193,19,miercoles
14620,193,19,miercoles
14624,193,19,miercoles
12413,193,19,miercoles
14292,193,19,miercoles
14302,193,19,miercoles
14309,193,19,miercoles
14311,193,19,miercoles
14318,193,19,miercoles
14320,193,19,miercoles
14325,193,19,miercoles
14326,193,19,miercoles
14336,193,19,miercoles
14343,193,19,miercoles
14347,193,19,miercoles
14363,193,19,miercoles
13275,193,19,miercoles
12743,193,19,miercoles
12715,193,19,miercoles
14440,193,19,miercoles
14447,193,19,miercoles
14436,193,19,miercoles
14437,193,19,miercoles
14466,193,19,miercoles
14469,193,19,miercoles
14476,193,19,miercoles
14478,193,19,miercoles
14468,193,19,miercoles
14479,193,19,miercoles
14483,193,19,miercoles
14485,193,19,miercoles
14497,193,19,miercoles
14500,193,19,miercoles
14499,193,19,miercoles
14509,193,19,miercoles
14513,193,19,miercoles
14518,193,19,miercoles
14520,193,19,miercoles
12767,193,19,miercoles
12786,193,19,miercoles
12862,193,19,miercoles
12940,193,19,miercoles
12966,193,19,miercoles
12822,193,19,miercoles
12975,193,19,miercoles
13734,193,19,miercoles
12986,193,19,miercoles
12993,193,19,miercoles
13004,193,19,miercoles
13021,193,19,miercoles
13027,193,19,miercoles
14531,193,19,miercoles
14533,193,19,miercoles
14535,193,19,miercoles
14663,193,19,miercoles
14671,193,19,miercoles
14681,193,19,miercoles
100003,193,19,miercoles
14710,193,19,miercoles
13052,193,19,miercoles
13599,193,19,miercoles
13602,193,19,miercoles
13750,193,19,miercoles
113758,193,19,miercoles
13771,193,19,miercoles
13829,193,19,miercoles
13095,193,19,miercoles
13842,193,19,miercoles
13851,193,19,miercoles
14381,193,19,miercoles
5559,193,19,miercoles
15934,193,19,miercoles
14388,193,19,miercoles
13868,193,19,miercoles
14028,193,19,miercoles
14030,193,19,miercoles
14051,193,19,miercoles
14062,193,19,miercoles
14073,193,19,miercoles
14077,193,19,miercoles
14099,193,19,miercoles
14082,193,19,miercoles
14098,193,19,miercoles
14128,193,19,miercoles
14136,193,19,miercoles
14148,193,19,miercoles
13216,193,19,miercoles
20032,193,19,miercoles
13373,193,19,miercoles
13384,193,19,miercoles
17098,193,19,miercoles
14421,193,19,miercoles
14423,193,19,miercoles
14430,193,19,miercoles
14157,193,19,miercoles
14164,193,19,miercoles
14165,193,19,miercoles
14196,193,19,miercoles
14190,193,19,miercoles
14110,193,19,miercoles
14111,193,19,miercoles
14112,193,19,miercoles
14129,193,19,miercoles
14130,193,19,miercoles
14140,193,19,miercoles
14183,193,19,miercoles
14200,193,19,miercoles
14204,193,19,miercoles
14216,193,19,miercoles
13328,193,19,miercoles
20190,193,19,miercoles
17219,193,19,miercoles
14401,193,19,miercoles
14403,193,19,miercoles
14404,193,19,miercoles
14405,193,19,miercoles
14408,193,19,miercoles
17715,193,19,miercoles
13663,193,19,miercoles
13665,193,19,miercoles
20235,193,19,miercoles
20283,193,19,miercoles
13620,193,19,miercoles
13639,193,19,miercoles
13645,193,19,miercoles
13688,193,19,miercoles
13695,193,19,miercoles
20464,193,19,miercoles
20475,193,19,miercoles
13676,193,19,miercoles
20631,193,19,miercoles
13712,193,19,miercoles
13722,193,19,miercoles
13755,193,19,miercoles
13737,193,19,miercoles
13744,193,19,miercoles
13745,193,19,miercoles
13746,193,19,miercoles
20863,193,19,miercoles
17786,193,19,miercoles
14398,193,19,miercoles
17866,193,19,miercoles
17838,193,19,miercoles
17841,193,19,miercoles
17874,193,19,miercoles
14016,193,19,miercoles
14024,193,19,miercoles
18001,193,19,miercoles
18025,193,19,miercoles
17891,193,19,miercoles
14043,193,19,miercoles
14058,193,19,miercoles
14059,193,19,miercoles
14060,193,19,miercoles
20916,193,19,miercoles
14167,193,19,miercoles
14634,193,19,miercoles
14636,193,19,miercoles
5544,193,19,miercoles
17893,193,19,miercoles
17902,193,19,miercoles
17898,193,19,miercoles
18050,193,19,miercoles
17911,193,19,miercoles
17936,193,19,miercoles
17921,193,19,miercoles
18058,193,19,miercoles
17961,193,19,miercoles
17973,193,19,miercoles
17979,193,19,miercoles
17989,193,19,miercoles
19937,193,19,miercoles
18003,193,19,miercoles
19969,193,19,miercoles
19970,193,19,miercoles
17988,193,19,miercoles
18092,193,19,miercoles
18102,193,19,miercoles
18097,193,19,miercoles
18118,193,19,miercoles
15047,193,19,miercoles
19972,193,19,miercoles
19971,193,19,miercoles
18151,193,19,miercoles
18078,193,19,miercoles
18157,193,19,miercoles
18104,193,19,miercoles
18159,193,19,miercoles
18172,193,19,miercoles
18174,193,19,miercoles
18175,193,19,miercoles
18176,193,19,miercoles
18177,193,19,miercoles
18202,193,19,miercoles
18189,193,19,miercoles
14654,193,19,miercoles
18221,193,19,miercoles
18222,193,19,miercoles
18250,193,19,miercoles
18262,193,19,miercoles
18273,193,19,miercoles
18309,193,19,miercoles
18277,193,19,miercoles
18310,193,19,miercoles
18287,193,19,miercoles
18288,193,19,miercoles
18331,193,19,miercoles
18320,193,19,miercoles
18341,193,19,miercoles
18356,193,19,miercoles
18357,193,19,miercoles
18359,193,19,miercoles
18370,193,19,miercoles
18371,193,19,miercoles
18373,193,19,miercoles
18385,193,19,miercoles
18400,193,19,miercoles
18402,193,19,miercoles
18448,193,19,miercoles
18450,193,19,miercoles
18451,193,19,miercoles
18449,193,19,miercoles
18471,193,19,miercoles
18476,193,19,miercoles
18452,193,19,miercoles
18453,193,19,miercoles
18455,193,19,miercoles
18479,193,19,miercoles
18504,193,19,miercoles
18574,193,19,miercoles
18575,193,19,miercoles
18586,193,19,miercoles
18595,193,19,miercoles
18598,193,19,miercoles
18623,193,19,miercoles
18625,193,19,miercoles
18628,193,19,miercoles
18646,193,19,miercoles
18639,193,19,miercoles
18674,193,19,miercoles
18675,193,19,miercoles
18678,193,19,miercoles
18995,193,19,miercoles
18996,193,19,miercoles
19010,193,19,miercoles
19025,193,19,miercoles
19045,193,19,miercoles
19046,193,19,miercoles
18468,193,19,miercoles
18494,193,19,miercoles
18469,193,19,miercoles
18473,193,19,miercoles
19054,193,19,miercoles
19148,193,19,miercoles
19149,193,19,miercoles
19299,193,19,miercoles
100002,193,19,miercoles
19204,193,19,miercoles
19199,193,19,miercoles
19209,193,19,miercoles
14238,193,19,miercoles
14244,193,19,miercoles
34925,193,19,miercoles
19508,193,19,miercoles
17876,193,19,miercoles
15175,193,19,miercoles
15183,193,19,miercoles
15201,193,19,miercoles
16326,193,19,miercoles
15730,193,19,miercoles
30253,193,19,miercoles
30285,193,19,miercoles
30296,193,19,miercoles
30332,193,19,miercoles
30393,193,19,miercoles
30411,193,19,miercoles
30414,193,19,miercoles
30445,193,19,miercoles
30502,193,19,miercoles
30661,193,19,miercoles
30675,193,19,miercoles
30692,193,19,miercoles
30694,193,19,miercoles
30708,193,19,miercoles
30710,193,19,miercoles
30798,193,19,miercoles
30864,193,19,miercoles
31002,193,19,miercoles
31035,193,19,miercoles
31065,193,19,miercoles
31124,193,19,miercoles
31150,193,19,miercoles
31183,193,19,miercoles
31317,193,19,miercoles
31323,193,19,miercoles
31342,193,19,miercoles
31367,193,19,miercoles
31381,193,19,miercoles
31420,193,19,miercoles
31492,193,19,miercoles
31500,193,19,miercoles
31519,193,19,miercoles
31641,193,19,miercoles
31657,193,19,miercoles
31676,193,19,miercoles
31689,193,19,miercoles
31753,193,19,miercoles
31754,193,19,miercoles
31835,193,19,miercoles
31849,193,19,miercoles
31926,193,19,miercoles
31977,193,19,miercoles
32048,193,19,miercoles
32206,193,19,miercoles
32301,193,19,miercoles
32330,193,19,miercoles
32349,193,19,miercoles
32350,193,19,miercoles
32524,193,19,miercoles
32610,193,19,miercoles
32785,193,19,miercoles
32797,193,19,miercoles
18509,193,19,miercoles
16453,193,19,miercoles
16142,193,19,miercoles
17730,193,19,miercoles
17885,193,19,miercoles
18643,193,19,miercoles
18038,193,19,miercoles
18040,193,19,miercoles
17948,193,19,miercoles
17811,193,19,miercoles
18043,193,19,miercoles
18062,193,19,miercoles
18233,193,19,miercoles
18236,193,19,miercoles
18268,193,19,miercoles
18270,193,19,miercoles
18317,193,19,miercoles
18346,193,19,miercoles
18349,193,19,miercoles
18364,193,19,miercoles
18275,193,19,miercoles
17994,193,19,miercoles
18075,193,19,miercoles
18300,193,19,miercoles
17999,193,19,miercoles
18106,193,19,miercoles
18109,193,19,miercoles
18252,193,19,miercoles
19629,193,19,miercoles
18330,193,19,miercoles
18526,193,19,miercoles
18527,193,19,miercoles
18552,193,19,miercoles
18555,193,19,miercoles
18556,193,19,miercoles
18600,193,19,miercoles
18601,193,19,miercoles
18629,193,19,miercoles
18651,193,19,miercoles
18961,193,19,miercoles
18563,193,19,miercoles
18605,193,19,miercoles
18620,193,19,miercoles
18973,193,19,miercoles
18567,193,19,miercoles
18631,193,19,miercoles
18584,193,19,miercoles
18589,193,19,miercoles
18619,193,19,miercoles
18977,193,19,miercoles
18679,193,19,miercoles
18682,193,19,miercoles
18687,193,19,miercoles
18966,193,19,miercoles
19005,193,19,miercoles
18985,193,19,miercoles
19043,193,19,miercoles
19066,193,19,miercoles
19008,193,19,miercoles
19014,193,19,miercoles
19075,193,19,miercoles
19077,193,19,miercoles
19097,193,19,miercoles
19386,193,19,miercoles
19389,193,19,miercoles
19400,193,19,miercoles
19408,193,19,miercoles
19409,193,19,miercoles
19412,193,19,miercoles
19414,193,19,miercoles
19415,193,19,miercoles
19422,193,19,miercoles
19285,193,19,miercoles
19281,193,19,miercoles
19339,193,19,miercoles
19325,193,19,miercoles
19327,193,19,miercoles
19329,193,19,miercoles
19330,193,19,miercoles
19346,193,19,miercoles
19349,193,19,miercoles
19353,193,19,miercoles
19354,193,19,miercoles
19382,193,19,miercoles
19383,193,19,miercoles
319357,193,19,miercoles
19395,193,19,miercoles
19398,193,19,miercoles
19360,193,19,miercoles
19373,193,19,miercoles
19378,193,19,miercoles
19379,193,19,miercoles
19540,193,19,miercoles
24807,193,19,miercoles
10194,194,19,jueves
11351,194,19,jueves
12200,194,19,jueves
11617,194,19,jueves
11338,194,19,jueves
11120,194,19,jueves
11140,194,19,jueves
11190,194,19,jueves
11234,194,19,jueves
11250,194,19,jueves
11262,194,19,jueves
11284,194,19,jueves
12585,194,19,jueves
10937,194,19,jueves
10942,194,19,jueves
10962,194,19,jueves
10968,194,19,jueves
10973,194,19,jueves
10983,194,19,jueves
10989,194,19,jueves
10994,194,19,jueves
11000,194,19,jueves
11320,194,19,jueves
11032,194,19,jueves
11078,194,19,jueves
10588,194,19,jueves
10591,194,19,jueves
10595,194,19,jueves
10621,194,19,jueves
10622,194,19,jueves
10626,194,19,jueves
10631,194,19,jueves
10638,194,19,jueves
10672,194,19,jueves
11087,194,19,jueves
12520,194,19,jueves
10853,194,19,jueves
10793,194,19,jueves
10819,194,19,jueves
10430,194,19,jueves
10432,194,19,jueves
10443,194,19,jueves
10444,194,19,jueves
10508,194,19,jueves
10556,194,19,jueves
10450,194,19,jueves
10483,194,19,jueves
10583,194,19,jueves
10604,194,19,jueves
10650,194,19,jueves
10656,194,19,jueves
10657,194,19,jueves
10685,194,19,jueves
10082,194,19,jueves
10107,194,19,jueves
10115,194,19,jueves
10141,194,19,jueves
10146,194,19,jueves
10203,194,19,jueves
10206,194,19,jueves
10208,194,19,jueves
10225,194,19,jueves
10236,194,19,jueves
10273,194,19,jueves
10281,194,19,jueves
10313,194,19,jueves
10334,194,19,jueves
10338,194,19,jueves
10342,194,19,jueves
10394,194,19,jueves
10397,194,19,jueves
10401,194,19,jueves
10714,194,19,jueves
10059,194,19,jueves
10033,194,19,jueves
10069,194,19,jueves
10072,194,19,jueves
10101,194,19,jueves
10102,194,19,jueves
10159,194,19,jueves
10161,194,19,jueves
10192,194,19,jueves
10193,194,19,jueves
10000,194,19,jueves
10009,194,19,jueves
10412,194,19,jueves
10417,194,19,jueves
14827,194,19,jueves
12603,194,19,jueves
13562,194,19,jueves
14568,194,19,jueves
14573,194,19,jueves
14578,194,19,jueves
14582,194,19,jueves
14596,194,19,jueves
14608,194,19,jueves
14617,194,19,jueves
14607,194,19,jueves
14625,194,19,jueves
14628,194,19,jueves
14629,194,19,jueves
12503,194,19,jueves
15988,194,19,jueves
14291,194,19,jueves
14333,194,19,jueves
14362,194,19,jueves
15758,194,19,jueves
15829,194,19,jueves
14493,194,19,jueves
14506,194,19,jueves
12758,194,19,jueves
14662,194,19,jueves
14705,194,19,jueves
14708,194,19,jueves
13050,194,19,jueves
14376,194,19,jueves
14379,194,19,jueves
5355,194,19,jueves
5677,194,19,jueves
15870,194,19,jueves
15931,194,19,jueves
16030,194,19,jueves
16192,194,19,jueves
14389,194,19,jueves
30080,194,19,jueves
19,194,19,jueves
14046,194,19,jueves
14086,194,19,jueves
14076,194,19,jueves
14103,194,19,jueves
17334,194,19,jueves
14697,194,19,jueves
14701,194,19,jueves
14171,194,19,jueves
14105,194,19,jueves
14186,194,19,jueves
14188,194,19,jueves
14212,194,19,jueves
100001,194,19,jueves
17455,194,19,jueves
13340,194,19,jueves
17664,194,19,jueves
17789,194,19,jueves
14400,194,19,jueves
5406,194,19,jueves
1956,194,19,jueves
17487,194,19,jueves
14007,194,19,jueves
14017,194,19,jueves
17956,194,19,jueves
18083,194,19,jueves
18103,194,19,jueves
18319,194,19,jueves
16392,194,19,jueves
18507,194,19,jueves
18515,194,19,jueves
18990,194,19,jueves
19152,194,19,jueves
19231,194,19,jueves
14933,194,19,jueves
17372,194,19,jueves
5827,194,19,jueves
19511,194,19,jueves
19790,194,19,jueves
14264,194,19,jueves
14274,194,19,jueves
14278,194,19,jueves
14712,194,19,jueves
34930,194,19,jueves
25711,194,19,jueves
22563,194,19,jueves
5579,194,19,jueves
14993,194,19,jueves
100004,194,19,jueves
14736,194,19,jueves
30106,194,19,jueves
30248,194,19,jueves
30344,194,19,jueves
30347,194,19,jueves
30659,194,19,jueves
31227,194,19,jueves
31240,194,19,jueves
31355,194,19,jueves
31371,194,19,jueves
32148,194,19,jueves
32364,194,19,jueves
32546,194,19,jueves
32866,194,19,jueves
14758,194,19,jueves
16996,194,19,jueves
17020,194,19,jueves
16557,194,19,jueves
17404,194,19,jueves
17442,194,19,jueves
17567,194,19,jueves
16994,194,19,jueves
16913,194,19,jueves
16905,194,19,jueves
18107,194,19,jueves
19711,194,19,jueves
19678,194,19,jueves
18981,194,19,jueves
19095,194,19,jueves
19304,194,19,jueves
19476,194,19,jueves
19624,194,19,jueves
19641,194,19,jueves
19738,194,19,jueves
25066,194,19,jueves
24810,194,19,jueves
11441,195,19,viernes
12220,195,19,viernes
11688,195,19,viernes
11377,195,19,viernes
11506,195,19,viernes
11109,195,19,viernes
11139,195,19,viernes
10938,195,19,viernes
11068,195,19,viernes
10360,195,19,viernes
14796,195,19,viernes
14810,195,19,viernes
14853,195,19,viernes
14871,195,19,viernes
14880,195,19,viernes
14894,195,19,viernes
14540,195,19,viernes
15278,195,19,viernes
15301,195,19,viernes
15302,195,19,viernes
15314,195,19,viernes
15352,195,19,viernes
15360,195,19,viernes
15362,195,19,viernes
15921,195,19,viernes
15938,195,19,viernes
15940,195,19,viernes
15956,195,19,viernes
15977,195,19,viernes
15978,195,19,viernes
15980,195,19,viernes
16001,195,19,viernes
16004,195,19,viernes
16006,195,19,viernes
16044,195,19,viernes
15735,195,19,viernes
15778,195,19,viernes
15799,195,19,viernes
12670,195,19,viernes
12772,195,19,viernes
16711,195,19,viernes
13136,195,19,viernes
13856,195,19,viernes
15827,195,19,viernes
15835,195,19,viernes
15836,195,19,viernes
15866,195,19,viernes
15872,195,19,viernes
15882,195,19,viernes
16025,195,19,viernes
16029,195,19,viernes
16065,195,19,viernes
14926,195,19,viernes
15659,195,19,viernes
16061,195,19,viernes
16070,195,19,viernes
16075,195,19,viernes
16186,195,19,viernes
16189,195,19,viernes
16193,195,19,viernes
17185,195,19,viernes
17191,195,19,viernes
17078,195,19,viernes
17471,195,19,viernes
17929,195,19,viernes
17625,195,19,viernes
17626,195,19,viernes
17665,195,19,viernes
17701,195,19,viernes
17705,195,19,viernes
17706,195,19,viernes
17735,195,19,viernes
17749,195,19,viernes
17748,195,19,viernes
17768,195,19,viernes
17868,195,19,viernes
17770,195,19,viernes
17780,195,19,viernes
17784,195,19,viernes
13626,195,19,viernes
20361,195,19,viernes
17783,195,19,viernes
17787,195,19,viernes
17790,195,19,viernes
17793,195,19,viernes
17801,195,19,viernes
5433,195,19,viernes
16976,195,19,viernes
17489,195,19,viernes
17933,195,19,viernes
18057,195,19,viernes
17816,195,19,viernes
17819,195,19,viernes
17484,195,19,viernes
17606,195,19,viernes
17608,195,19,viernes
17609,195,19,viernes
17610,195,19,viernes
17623,195,19,viernes
17833,195,19,viernes
17834,195,19,viernes
17845,195,19,viernes
17869,195,19,viernes
17870,195,19,viernes
17871,195,19,viernes
17877,195,19,viernes
17882,195,19,viernes
17883,195,19,viernes
18000,195,19,viernes
18004,195,19,viernes
18007,195,19,viernes
17888,195,19,viernes
18026,195,19,viernes
18008,195,19,viernes
18028,195,19,viernes
17895,195,19,viernes
17900,195,19,viernes
17901,195,19,viernes
17904,195,19,viernes
18048,195,19,viernes
17906,195,19,viernes
17905,195,19,viernes
17908,195,19,viernes
17909,195,19,viernes
17910,195,19,viernes
18055,195,19,viernes
17924,195,19,viernes
17920,195,19,viernes
17937,195,19,viernes
17940,195,19,viernes
1959,195,19,viernes
17969,195,19,viernes
17972,195,19,viernes
17945,195,19,viernes
17946,195,19,viernes
17968,195,19,viernes
17982,195,19,viernes
17992,195,19,viernes
17985,195,19,viernes
15049,195,19,viernes
15061,195,19,viernes
17983,195,19,viernes
18101,195,19,viernes
16409,195,19,viernes
15680,195,19,viernes
15686,195,19,viernes
19013,195,19,viernes
19169,195,19,viernes
15170,195,19,viernes
15197,195,19,viernes
15210,195,19,viernes
15230,195,19,viernes
85,195,19,viernes
14936,195,19,viernes
19434,195,19,viernes
17505,195,19,viernes
17507,195,19,viernes
15913,195,19,viernes
15879,195,19,viernes
16611,195,19,viernes
16199,195,19,viernes
16226,195,19,viernes
6015,195,19,viernes
15119,195,19,viernes
15120,195,19,viernes
15122,195,19,viernes
15124,195,19,viernes
15173,195,19,viernes
15180,195,19,viernes
15202,195,19,viernes
15154,195,19,viernes
15162,195,19,viernes
15155,195,19,viernes
15238,195,19,viernes
15244,195,19,viernes
15245,195,19,viernes
15246,195,19,viernes
15247,195,19,viernes
15248,195,19,viernes
15257,195,19,viernes
15271,195,19,viernes
5733,195,19,viernes
5736,195,19,viernes
15676,195,19,viernes
14943,195,19,viernes
15692,195,19,viernes
14991,195,19,viernes
15012,195,19,viernes
15705,195,19,viernes
15706,195,19,viernes
15707,195,19,viernes
15043,195,19,viernes
15055,195,19,viernes
15030,195,19,viernes
15031,195,19,viernes
15034,195,19,viernes
15232,195,19,viernes
15067,195,19,viernes
15708,195,19,viernes
15080,195,19,viernes
15100,195,19,viernes
15746,195,19,viernes
15763,195,19,viernes
15766,195,19,viernes
15767,195,19,viernes
15768,195,19,viernes
15772,195,19,viernes
14781,195,19,viernes
14803,195,19,viernes
30165,195,19,viernes
30288,195,19,viernes
30405,195,19,viernes
30818,195,19,viernes
30901,195,19,viernes
30906,195,19,viernes
30984,195,19,viernes
31042,195,19,viernes
31095,195,19,viernes
31578,195,19,viernes
31756,195,19,viernes
32084,195,19,viernes
32163,195,19,viernes
32276,195,19,viernes
32453,195,19,viernes
32718,195,19,viernes
32786,195,19,viernes
32848,195,19,viernes
17382,195,19,viernes
15019,195,19,viernes
15016,195,19,viernes
16663,195,19,viernes
16709,195,19,viernes
15973,195,19,viernes
16055,195,19,viernes
16138,195,19,viernes
16140,195,19,viernes
16153,195,19,viernes
16102,195,19,viernes
16178,195,19,viernes
17524,195,19,viernes
17572,195,19,viernes
17568,195,19,viernes
17570,195,19,viernes
17738,195,19,viernes
17711,195,19,viernes
17643,195,19,viernes
17647,195,19,viernes
17741,195,19,viernes
17743,195,19,viernes
17766,195,19,viernes
17803,195,19,viernes
17616,195,19,viernes
17694,195,19,viernes
17702,195,19,viernes
17713,195,19,viernes
17767,195,19,viernes
17957,195,19,viernes
17809,195,19,viernes
18015,195,19,viernes
17951,195,19,viernes
17952,195,19,viernes
17998,195,19,viernes
17897,195,19,viernes
17958,195,19,viernes
17959,195,19,viernes
18095,195,19,viernes
18074,195,19,viernes
19710,195,19,viernes
18690,195,19,viernes
19072,195,19,viernes
19583,195,19,viernes
19809,195,19,viernes
19748,195,19,viernes
25605,195,19,viernes
25135,195,19,viernes
14843,196,19,sabado
14868,196,19,sabado
14861,196,19,sabado
