product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja,es_pesable,sku_origen,nota_sku
IMP-LOM-01925,Palito crema Bananita Bana Bana x20u.,10200,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito crema Bananita Bana Bana x20u.|LOMORO|Impulsivos Palitos de Crema|Palito crema Bananita Bana Bana .|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito crema Bananita Bana Bana x20u, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01925,
IMP-IMP-01269,Palito crema Carita Tiki Chocolate + Vainilla x28 unidades,15800,250,28,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito crema Carita Tiki Chocolate + Vainilla x28 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x28|helado|helados|palito,0.82,0.0,"Palito de crema, Palito crema Carita Tiki Chocolate + Vainilla x28 unidades, marca LOMORO, x28 unidades.",,true,false,Productos | General,false,IMP-IMP-01269,
IMP-IMP-01268,Palito crema Carita Tiki Frutilla crema x28 unidades,15800,250,28,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito crema Carita Tiki Frutilla crema x28 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x28|helado|helados|palito,0.82,0.0,"Palito de crema, Palito crema Carita Tiki Frutilla crema x28 unidades, marca LOMORO, x28 unidades.",,true,false,Productos | General,false,IMP-IMP-01268,
IMP-LOM-01864,Palito crema granizado x20 unidades,11000,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito crema granizado x20 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito crema granizado x20 unidades, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01864,
IMP-LOM-01862,Palito de crema CASSATA x20u,11900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito de crema CASSATA x20u|LOMORO|Impulsivos Palitos de Crema|Palito de crema CASSATA|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito de crema CASSATA x20u, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01862,
IMP-IMP-01260,Palito Fortachon x40 Unidades Frutilla + Limon,12700,250,40,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito Fortachon x40 Unidades Frutilla + Limon|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x40|helado|helados|palito,0.82,0.0,"Palito de agua, Palito Fortachon x40 Unidades Frutilla + Limon, marca LOMORO, x40 unidades.",,true,false,Productos | General,false,IMP-IMP-01260,
IMP-IMP-01261,Palito Fortachon x40 Unidades Uva + Tutti,12700,250,40,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito Fortachon x40 Unidades Uva + Tutti|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x40|helado|helados|palito,0.82,0.0,"Palito de agua, Palito Fortachon x40 Unidades Uva + Tutti, marca LOMORO, x40 unidades.",,true,false,Productos | General,false,IMP-IMP-01261,
IMP-LOM-01908,Palito Fripper x20 unidades frutilla + americana,9800,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito Fripper x20 unidades frutilla + americana|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito Fripper x20 unidades frutilla + americana, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01908,
IMP-LOM-01922,Palito Fripper x20 unidades naranja + americana,9800,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Fripper x20 unidades naranja + americana|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Fripper x20 unidades naranja + americana, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01922,
IMP-IMP-01279,Palito Golden BLANCO x12 unidades,13100,250,12,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Golden BLANCO x12 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x12|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Golden BLANCO x12 unidades, marca LOMORO, x12 unidades.",,true,false,Productos | General,false,IMP-IMP-01279,
IMP-IMP-01276,Palito Golden CROKY Bombon crocante x12 unidades,13100,250,12,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Golden CROKY Bombon crocante x12 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x12|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Golden CROKY Bombon crocante x12 unidades, marca LOMORO, x12 unidades.",,true,false,Productos | General,false,IMP-IMP-01276,
IMP-IMP-01278,Palito Golden MAX Bombon DL x12 unidades,13100,250,12,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Golden MAX Bombon DL x12 unidades|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x12|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Golden MAX Bombon DL x12 unidades, marca LOMORO, x12 unidades.",,true,false,Productos | General,false,IMP-IMP-01278,
IMP-LOM-01867,Palito KAMIKAZE 45gr x20u,9900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito KAMIKAZE 45gr x20u|LOMORO|Impulsivos Palitos de Crema|Palito KAMIKAZE 45gr|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito KAMIKAZE 45gr x20u, marca LOMORO, 45gr, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01867,
IMP-IMP-01295,Postre Almendrado x8u.,6900,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Almendrado x8u.|LOMORO|Impulsivos Postres Lomoro|Postre Almendrado .|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado Postre Almendrado x8u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01295,
IMP-IMP-01303,Postre Barra Crocante x10 Porciones,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Barra Crocante x10 Porciones|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado Postre Barra Crocante x10 Porciones, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01303,
IMP-LOM-01960,Postre CAMELY FAMILIAR Cheesecake,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre CAMELY FAMILIAR Cheesecake|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado Postre CAMELY FAMILIAR Cheesecake, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-LOM-01960,
IMP-IMP-01300,Postre CAMELY FAMILIAR Chocolate Dulce de leche,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre CAMELY FAMILIAR Chocolate Dulce de leche|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado, Postre CAMELY FAMILIAR Chocolate Dulce de leche, marca LOMORO.",,true,false,Productos | General,false,IMP-IMP-01300,
IMP-IMP-01301,Postre CAMELY FAMILIAR Chocolate Granizado,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre CAMELY FAMILIAR Chocolate Granizado|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado Postre CAMELY FAMILIAR Chocolate Granizado, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01301,
IMP-IMP-01299,Postre CAMELY FAMILIAR Frutilla Crema,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre CAMELY FAMILIAR Frutilla Crema|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado Postre CAMELY FAMILIAR Frutilla Crema, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01299,
IMP-LOM-01928,Postre CAMELY FAMILIAR Lemon Pie,7300,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre CAMELY FAMILIAR Lemon Pie|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado Postre CAMELY FAMILIAR Lemon Pie, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-LOM-01928,
IMP-IMP-01757,Postre Limon Cocado x10u.,10900,250,10,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Limon Cocado x10u.|LOMORO|Impulsivos Postres Lomoro|Postre Limon Cocado .|caja|bulto|caja x10|helado|helados,0.82,0.0,"Postre helado, Postre Limon Cocado x10u, marca LOMORO, x10 unidades.",,true,false,Productos | General,false,IMP-IMP-01757,
IMP-IMP-01298,Postre Mixto x8u.,6900,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Mixto x8u.|LOMORO|Impulsivos Postres Lomoro|Postre Mixto .|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado Postre Mixto x8u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01298,
IMP-LOM-01926,Postre Suizo x16u.,15200,250,16,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Suizo x16u.|LOMORO|Impulsivos Postres Lomoro|Postre Suizo .|caja|bulto|caja x16|helado|helados,0.82,0.0,"Postre helado Postre Suizo x16u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-LOM-01926,
IMP-IMP-01294,Postre Suizo x8u.,11800,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Postre Suizo x8u.|LOMORO|Impulsivos Postres Lomoro|Postre Suizo .|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado Postre Suizo x8u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01294,
TOR-LOM-01860,Torta familiar lomoro x1kg FRUTILLA,11600,250,1,unidad,unidad,Helados,Tortas Heladas,LOMORO,Caja,Torta familiar lomoro x1kg FRUTILLA|LOMORO|Tortas Heladas,0.82,0.0,"Torta helada, Torta familiar lomoro x1kg FRUTILLA, marca LOMORO, 1kg.",,true,false,Productos | General,false,TOR-LOM-01860,
IMP-IMP-01308,Torta familiar lomoro x1kg GRANIZADO Y CHOCOLATE,11600,250,1,unidad,unidad,Helados,Tortas Heladas,LOMORO,Caja,Torta familiar lomoro x1kg GRANIZADO Y CHOCOLATE|LOMORO|Tortas Heladas,0.82,0.0,"Torta helada, Torta familiar lomoro x1kg GRANIZADO Y CHOCOLATE, marca LOMORO, 1kg.",,true,false,Productos | General,false,IMP-IMP-01308,
IMP-IMP-01304,Torta familiar lomoro x1kg SELVA NEGRA,11600,250,1,unidad,unidad,Helados,Tortas Heladas,LOMORO,Caja,Torta familiar lomoro x1kg SELVA NEGRA|LOMORO|Tortas Heladas,0.82,0.0,"Torta helada, Torta familiar lomoro x1kg SELVA NEGRA, marca LOMORO, 1kg.",,true,false,Productos | General,false,IMP-IMP-01304,
IMP-IMP-01307,Torta familiar lomoro x1kg TIRAMISU,11600,250,1,unidad,unidad,Helados,Tortas Heladas,LOMORO,Caja,Torta familiar lomoro x1kg TIRAMISU|LOMORO|Tortas Heladas,0.82,0.0,"Torta helada, Torta familiar lomoro x1kg TIRAMISU, marca LOMORO, 1kg.",,true,false,Productos | General,false,IMP-IMP-01307,
TOR-LOM-01874,Torta helada TELGOPOR Premium Selva Negra,19200,250,1,unidad,unidad,Helados,Tortas Heladas,LOMORO,Caja,Torta helada TELGOPOR Premium Selva Negra|LOMORO|Tortas Heladas,0.82,0.0,"Torta helada, Torta helada TELGOPOR Premium Selva Negra, marca LOMORO.",,true,false,Productos | General,false,TOR-LOM-01874,
IMP-IMP-01641,Vaso telgopor 330 cc Variedad AMERICANA/BANANA SPLIT/DDL,1600,250,1,unidad,unidad,Helados,Impulsivos Helados en Vaso,LOMORO,Vaso,Vaso telgopor 330 cc Variedad AMERICANA/BANANA SPLIT/DDL|LOMORO|Impulsivos Helados en Vaso|helado|helados,0.82,0.0,"Helado en vaso, Vaso telgopor 330 cc Variedad AMERICANA/BANANA SPLIT/DDL, marca LOMORO, 330 cc.",,true,false,Productos | General,false,IMP-IMP-01641,
IMP-IMP-01285,Vaso telgopor 330 cc Variedad CEREZA/GRANIZADO/DL,1600,250,1,unidad,unidad,Helados,Impulsivos Helados en Vaso,LOMORO,Vaso,Vaso telgopor 330 cc Variedad CEREZA/GRANIZADO/DL|LOMORO|Impulsivos Helados en Vaso|helado|helados,0.82,0.0,"Helado en vaso, Vaso telgopor 330 cc Variedad CEREZA/GRANIZADO/DL, marca LOMORO, 330 cc.",,true,false,Productos | General,false,IMP-IMP-01285,
IMP-IMP-01284,Vaso telgopor 330 cc Variedad CHOCOLATE/FRUTILLA/VAINILLA,1600,250,1,unidad,unidad,Helados,Impulsivos Helados en Vaso,LOMORO,Vaso,Vaso telgopor 330 cc Variedad CHOCOLATE/FRUTILLA/VAINILLA|LOMORO|Impulsivos Helados en Vaso|helado|helados,0.82,0.0,"Helado en vaso, Vaso telgopor 330 cc Variedad CHOCOLATE/FRUTILLA/VAINILLA, marca LOMORO, 330 cc.",,true,false,Productos | General,false,IMP-IMP-01284,
IMP-IMP-01640,Vaso telgopor 330 cc Variedad FRUTILLA/LIMON/CHOCOLATE,1600,250,1,unidad,unidad,Helados,Impulsivos Helados en Vaso,LOMORO,Vaso,Vaso telgopor 330 cc Variedad FRUTILLA/LIMON/CHOCOLATE|LOMORO|Impulsivos Helados en Vaso|helado|helados,0.82,0.0,"Helado en vaso, Vaso telgopor 330 cc Variedad FRUTILLA/LIMON/CHOCOLATE, marca LOMORO, 330 cc.",,true,false,Productos | General,false,IMP-IMP-01640,
IMP-IMP-01350,"Juguitos minyo 1,2,3! GIGANTES x30u.",9000,60,30,unidad,unidad,Helados,Impulsivos Jugos Congelados,MINYO,Caja,"Juguitos minyo 1,2,3! GIGANTES x30u.|MINYO|Impulsivos Jugos Congelados|Juguitos minyo 1,2,3! GIGANTES .|caja|bulto|caja x30|helado|helados",0.40,0.0,"Producto congelado, Juguitos minyo 1,2,3! GIGANTES x30u, marca MINYO, x30 unidades.",,true,false,Productos | General,false,IMP-IMP-01350,
PAN-PAN-01213,Criollo Riojano x175 unidades 50grs,55300,120,175,unidad,unidad,Panificados,Panificados Bizcocheria,PRIPAN-DEVISUR,Unidad,Criollo Riojano x175 unidades 50grs|PRIPAN-DEVISUR|Panificados Bizcocheria|caja|bulto|caja x175,0.62,0.0,"Criollo congelado, Criollo Riojano x175 unidades 50grs, marca PRIPAN-DEVISUR, 50g, x175 unidades.",,true,false,Productos | General,false,PAN-PAN-01213,
PAN-PRI-01885,Facturas Hojaldre pack Familiar x80u,37600,120,80,unidad,unidad,Panificados,Panificados Pasteleria,PRIPAN-DEVISUR,Pack,Facturas Hojaldre pack Familiar x80u|PRIPAN-DEVISUR|Panificados Pasteleria|Facturas Hojaldre Familiar|caja|bulto|caja x80,0.62,0.0,"Factura congelada, Facturas Hojaldre pack Familiar x80u, marca PRIPAN-DEVISUR, x80 unidades.",,true,false,Productos | General,false,PAN-PRI-01885,
PAN-PAN-01207,Facturas surtidas x147 unidades,67300,120,147,unidad,unidad,Panificados,Panificados Pasteleria,PRIPAN-DEVISUR,Unidad,Facturas surtidas x147 unidades|PRIPAN-DEVISUR|Panificados Pasteleria|caja|bulto|caja x147,0.62,0.0,"Factura congelada, Facturas surtidas x147 unidades, marca PRIPAN-DEVISUR, x147 unidades.",,true,false,Productos | General,false,PAN-PAN-01207,
PAN-PRI-20009,Gran Medialuna 65g x 90u,49200,120,90,unidad,unidad,Panificados,Panificados Medialunas y Facturas,PRIPAN-DEVISUR,Caja,Gran Medialuna 65g x 90u|PRIPAN-DEVISUR|Panificados Medialunas y Facturas|Gran Medialuna 65g|caja|bulto|caja x90|medialuna|medialunas,0.62,0.0,"Medialuna congelada, Gran Medialuna 65g x 90u, marca PRIPAN-DEVISUR, 65g, x90 unidades.",,true,false,Productos | General,false,,generado_sin_codigo_excel
PAN-PAN-01206,Medialunas dulce hojaldre x147 unidades,54800,120,147,unidad,unidad,Panificados,Panificados Pasteleria,PRIPAN-DEVISUR,Unidad,Medialunas dulce hojaldre x147 unidades|PRIPAN-DEVISUR|Panificados Pasteleria|caja|bulto|caja x147|medialuna|medialunas,0.62,0.0,"Medialuna congelada, Medialunas dulce hojaldre x147 unidades, marca PRIPAN-DEVISUR, x147 unidades.",,true,false,Productos | General,false,PAN-PAN-01206,
PAN-PAN-01209,Medialunas saladas x147 unidades,54800,120,147,unidad,unidad,Panificados,Panificados Pasteleria,PRIPAN-DEVISUR,Unidad,Medialunas saladas x147 unidades|PRIPAN-DEVISUR|Panificados Pasteleria|caja|bulto|caja x147|medialuna|medialunas,0.62,0.0,"Medialuna congelada, Medialunas saladas x147 unidades, marca PRIPAN-DEVISUR, x147 unidades.",,true,false,Productos | General,false,PAN-PAN-01209,
PAN-PRI-01916,Panal de Crema Pastelera x 60u,27900,120,60,unidad,unidad,Panificados,Panificados Medialunas y Facturas,PRIPAN-DEVISUR,Caja,Panal de Crema Pastelera x 60u|PRIPAN-DEVISUR|Panificados Medialunas y Facturas|Panal de Crema Pastelera|caja|bulto|caja x60,0.62,0.0,"Pan congelado, Panal de Crema Pastelera x 60u, marca PRIPAN-DEVISUR, x60 unidades.",,true,false,Productos | General,false,PAN-PRI-01916,
PAN-PRI-01915,Panal de Membrillo x60u,34700,120,60,unidad,unidad,Panificados,Panificados Medialunas y Facturas,PRIPAN-DEVISUR,Caja,Panal de Membrillo x60u|PRIPAN-DEVISUR|Panificados Medialunas y Facturas|Panal de Membrillo|caja|bulto|caja x60,0.62,0.0,"Pan congelado, Panal de Membrillo x60u, marca PRIPAN-DEVISUR, x60 unidades.",,true,false,Productos | General,false,PAN-PRI-01915,
PAN-PRI-01914,Sacramento de Membrillo x 48u,39900,120,48,unidad,unidad,Panificados,Panificados Medialunas y Facturas,PRIPAN-DEVISUR,Caja,Sacramento de Membrillo x 48u|PRIPAN-DEVISUR|Panificados Medialunas y Facturas|Sacramento de Membrillo|caja|bulto|caja x48,0.62,0.0,"Producto congelado, Sacramento de Membrillo x 48u, marca PRIPAN-DEVISUR, x48 unidades.",,true,false,Productos | General,false,PAN-PRI-01914,
PIZ-QP-01941,Pizza de Jamon y Queso x 5u,28100,120,5,unidad,unidad,Congelados,Pizzas y Empanadas,Q' PIZZA,Caja,Pizza de Jamon y Queso x 5u|Q' PIZZA|Pizzas y Empanadas|Pizza de Jamon y Queso|caja|bulto|caja x5,0.55,0.0,"Pizza congelada, Pizza de Jamon y Queso x 5u, marca Q' PIZZA, x5 unidades.",,true,false,Productos | General,false,PIZ-Q' -01941,sanitizado_desde:PIZ-Q' -01941
PIZ-QP-01942,Pizza de Muzzarela x 5u,22800,120,5,unidad,unidad,Congelados,Pizzas y Empanadas,Q' PIZZA,Caja,Pizza de Muzzarela x 5u|Q' PIZZA|Pizzas y Empanadas|Pizza de Muzzarela|caja|bulto|caja x5,0.55,0.0,"Pizza congelada, Pizza de Muzzarela x 5u, marca Q' PIZZA, x5 unidades.",,true,false,Productos | General,false,PIZ-Q' -01942,sanitizado_desde:PIZ-Q' -01942
PIZ-QP-01937,Pizza Jamon,5900,120,1,unidad,unidad,Congelados,Pizzas y Empanadas,Q' PIZZA,Caja,Pizza Jamon|Q' PIZZA|Pizzas y Empanadas,0.55,0.0,"Pizza congelada Pizza Jamon, marca Q' PIZZA, categoría Pizzas y Empanadas, presentación de catálogo.",,true,false,Productos | General,false,PIZ-Q' -01937,sanitizado_desde:PIZ-Q' -01937
PIZ-QP-01935,Pizza Muzzarella,5400,120,1,unidad,unidad,Congelados,Pizzas y Empanadas,Q' PIZZA,Caja,Pizza Muzzarella|Q' PIZZA|Pizzas y Empanadas,0.55,0.0,"Pizza congelada Pizza Muzzarella, marca Q' PIZZA, categoría Pizzas y Empanadas, presentación de catálogo.",,true,false,Productos | General,false,PIZ-Q' -01935,sanitizado_desde:PIZ-Q' -01935
PRO-QUO-01980,AFA Automate,16832.3584,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Automate|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Automate, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01980,
PRO-QUO-01981,AFA Bombilla con dije,6611.4763,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Bombilla con dije|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Bombilla con dije, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01981,
PRO-QUO-01974,AFA Despolvillador con Caja,7125.69,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Despolvillador con Caja|QUO|Productos AFA|AFA Despolvillador con,0.62,0.0,"Producto congelado AFA Despolvillador con Caja, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01974,
PRO-QUO-01979,AFA Kit Premium Mate Imperial + Despolvillador,31781.85153,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Kit Premium Mate Imperial + Despolvillador|QUO|Productos AFA,0.62,0.0,"Producto congelado, AFA Kit Premium Mate Imperial + Despolvillador, marca QUO.",,true,false,Productos | General,false,PRO-QUO-01979,
PRO-QUO-01987,AFA Kit yerba + imperial,31784.99753,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Kit yerba + imperial|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Kit yerba + imperial, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01987,
PRO-QUO-01975,AFA Luz Mate,4844.84,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Luz Mate|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Luz Mate, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01975,
PRO-QUO-01988,AFA Mate Imperial,25733.06879,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Mate Imperial|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Mate Imperial, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01988,
PRO-QUO-01976,AFA Mateava con packaging y bombilla,7232.1821,120,1,unidad,unidad,Helados,Productos AFA,QUO,Pack,AFA Mateava con packaging y bombilla|QUO|Productos AFA,0.62,0.0,"Producto congelado, AFA Mateava con packaging y bombilla, marca QUO.",,true,false,Productos | General,false,PRO-QUO-01976,
PRO-QUO-01972,AFA Quomate Camionero,20661.9842,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Quomate Camionero|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Quomate Camionero, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01972,
PRO-QUO-01973,AFA Set Despolvillador + Matermico,15759.1005,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Set Despolvillador + Matermico|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Set Despolvillador + Matermico, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01973,
PRO-QUO-01978,AFA Yerba Sport,2902.78274,120,1,unidad,unidad,Helados,Productos AFA,QUO,Caja,AFA Yerba Sport|QUO|Productos AFA,0.62,0.0,"Producto congelado AFA Yerba Sport, marca QUO, categoría Productos AFA, presentación de catálogo.",,true,false,Productos | General,false,PRO-QUO-01978,
PAP-RAN-20010,Papas baston caja x 15 kg,60500,120,1,unidad,unidad,Congelados,Papas Congeladas,RANCHO ALTO,Kg,Papas baston caja x 15 kg|RANCHO ALTO|Papas Congeladas|Papas baston x 15 kg,0.55,0.0,"Papa congelada, Papas baston caja x 15 kg, marca RANCHO ALTO, 15 kg, venta por kg.",,true,false,Productos | General,false,,generado_sin_codigo_excel
PAP-RAN-20011,"Papas baston caja x 2,5 kg",9900,120,1,unidad,unidad,Congelados,Papas Congeladas,RANCHO ALTO,Kg,"Papas baston caja x 2,5 kg|RANCHO ALTO|Papas Congeladas|Papas baston x 2,5 kg",0.55,0.0,"Papa congelada, Papas baston caja x 2,5 kg, marca RANCHO ALTO, 2,5 kg, venta por kg.",,true,false,Productos | General,false,,generado_sin_codigo_excel
PAP-REB-01694,Papas Baston Rancho Alto bolsa x 2.5kg,10100,120,1,unidad,unidad,Congelados,Papas Congeladas,RANCHO ALTO,Caja,Papas Baston Rancho Alto bolsa x 2.5kg|RANCHO ALTO|Papas Congeladas,0.55,0.0,"Papa congelada, Papas Baston Rancho Alto bolsa x 2.5kg, marca RANCHO ALTO, 2.5kg.",,true,false,Productos | General,false,PAP-REB-01694,
PAP-REB-01689,Papas Baston Rancho Alto caja x 10kg,41500,120,1,unidad,unidad,Congelados,Papas Congeladas,RANCHO ALTO,Caja,Papas Baston Rancho Alto caja x 10kg|RANCHO ALTO|Papas Congeladas|Papas Baston Rancho Alto x 10kg,0.55,0.0,"Papa congelada, Papas Baston Rancho Alto caja x 10kg, marca RANCHO ALTO, 10kg.",,true,false,Productos | General,false,PAP-REB-01689,
REB-REB-02006,Aros de Cebolla bolsa x 10 kg,129566.557395,60,1,unidad,unidad,Congelados,Rebozados,REBOZADOS,Kg,Aros de Cebolla bolsa x 10 kg|REBOZADOS,0.40,0.0,"Producto congelado, Aros de Cebolla bolsa x 10 kg, marca REBOZADOS, 10 kg, venta por kg.",,true,false,Productos | General,false,REB-REB-02006,
COM-RIC-20012,COMBO: 12 hamburguesas FLOW + 12 panes de hamburguesas,7300,250,1,unidad,unidad,Combos,Combos,RICCISIMA,Combo,COMBO: 12 hamburguesas FLOW + 12 panes de hamburguesas|RICCISIMA|Combos|combo,0.88,0.0,"Combo, COMBO: 12 hamburguesas FLOW + 12 panes de hamburguesas, marca RICCISIMA.",,true,false,Productos | General,false,,generado_sin_codigo_excel
COM-RIC-20013,Combo: 12 hamburguesas MAS GRANDES + 12 panes hamburguesas,10500,250,1,unidad,unidad,Combos,Combos,RICCISIMA,Combo,Combo: 12 hamburguesas MAS GRANDES + 12 panes hamburguesas|RICCISIMA|Combos|combo,0.88,0.0,"Combo, Combo: 12 hamburguesas MAS GRANDES + 12 panes hamburguesas, marca RICCISIMA.",,true,false,Productos | General,false,,generado_sin_codigo_excel
MED-ENV-655,Don Umberto Medallon de Carne Vacuna 42x2 (50g),20700,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Caja,Don Umberto Medallon de Carne Vacuna 42x2 (50g)|RICCISIMA|Medallones,0.55,0.0,"Medallón congelado, Don Umberto Medallon de Carne Vacuna 42x2 (50g), marca RICCISIMA, 50g.",,true,false,Productos | General,false,MED-ENV-655,
